question,text,label,attacked_text
What type of relationships do enthusiastic teachers cause?,Enthusiastic teachers are particularly good at creating beneficial relations with their students.,0,Enthusіastic tеachers are particularlу gоod at сreating benеficial rеlations with their studеnts.
How much of Afghanistan did the Taliban take over?,"In Afghanistan, the mujahideen's victory against the Soviet Union in the 1980s did not lead to justice and prosperity, due to a vicious and destructive civil war between political and tribal warlords, making Afghanistan one of the poorest countries on earth.",1,"In Afghanіstan, the mujahidеen's vіctory against the Sоviet Unіon in the 1980s did not lеad to justicе and prospеrity, duе to a vicіous and destructіve сivil wаr between рolitical and trіbal wаrlords, mаking Аfghanistan оne of the pоorest countrіes on eаrth."
What is the name of the old north branch of the Rhine?,"The name Rijn, from here on, is used only for smaller streams farther to the north, which together formed the main river Rhine in Roman times.",1,"The nаme Rіjn, from here оn, is usеd only for smаller streаms farthеr to the nоrth, which tоgether formеd the mаin rivеr Rhіne in Rоman tіmes."
Which descendant of Genghis Khan sacked Baghdad?,"His descendant Hulagu Khan destroyed much of Iran's northern part and sacked Baghdad although his forces were halted by the Mamluks of Egypt, but Hulagu's descendant Ghazan Khan would return to beat the Egyptian Mamluks right out of Levant, Palestine and even Gaza.",0,"His dеscendant Нulagu Khаn destroуed muсh of Irаn's nоrthern рart and sаcked Baghdаd аlthough his fоrces were hаlted by the Мamluks of Egуpt, but Hulаgu's descеndant Ghazаn Кhan wоuld rеturn to beаt the Egyptiаn Mаmluks rіght out of Levаnt, Рalestine and evеn Gazа."
How far from state house in downtown Boston is Harvard Yard?,"west-northwest of the State House in downtown Boston, and extends into the surrounding Harvard Square neighborhood.",1,"west-nоrthwest of the Stаte Hоuse in downtоwn Вoston, and еxtends into the surrоunding Hаrvard Squаre nеighborhood."
What did this agitation provide later generations material for?,"Nevertheless, his misguided agitation had the evil result that Luther fatefully became one of the 'church fathers' of anti-Semitism and thus provided material for the modern hatred of the Jews, cloaking it with the authority of the Reformer.""",0,"Neverthelеss, his mіsguided agіtation had the evіl rеsult that Luthеr fatefullу bеcame onе of the 'churсh fаthers' of antі-Semitism and thus providеd matеrial for the mоdern hatrеd of the Jеws, cloakіng it with the аuthority of the Rеformer."""
What does the Riemann hypothesis state the source of irregularity in the distribution of points comes from?,"From a physical viewpoint, it roughly states that the irregularity in the distribution of primes only comes from random noise.",0,"From a physіcal viewpoіnt, it roughlу statеs that the irregularitу in the distributiоn of prіmes only comеs from rаndom noisе."
Approximately how many works by Rodin are part of the museum collection?,"Other French sculptors with work in the collection are Hubert Le Sueur, François Girardon, Michel Clodion, Jean-Antoine Houdon, Jean-Baptiste Carpeaux and Jules Dalou.",1,"Other Frеnch sсulptors with wоrk in the collectiоn are Hubеrt Lе Suеur, Françоis Gіrardon, Miсhel Сlodion, Jеan-Antoine Houdоn, Jеan-Bаptiste Carрeaux and Julеs Dalоu."
Where can chloroplasts sometimes be found?,"All green parts of a plant contain chloroplasts—the chloroplasts, or more specifically, the chlorophyll in them are what make the photosynthetic parts of a plant green.",1,"All grеen рarts of a рlant cоntain chlorоplasts—the chlоroplasts, or more sрecificаlly, the chloroрhyll in them are what makе the photosуnthеtic pаrts of a plаnt grеen."
When was the UMC formed?,"Outler's work proved pivotal in the work of union, and he is largely considered the first United Methodist theologian.",1,"Оutler's wоrk prоved pivоtal in the wоrk of uniоn, and he is lаrgely cоnsidered the fіrst Unіted Methоdist theologiаn."
Ctenophores are less complex than what other group?,"Ctenophores form an animal phylum that is more complex than sponges, about as complex as cnidarians (jellyfish, sea anemones, etc.), and less complex than bilaterians (which include almost all other animals).",0,"Ctenоphores fоrm an anіmal phуlum that is more сomplex than sрonges, about as compleх as сnidarians (jellyfіsh, seа аnemones, еtc.), and lеss compleх than bilаterians (whіch inсlude almоst all other animаls)."
In what country does some clergy in the UMC occasionally practice exorcism?,"Some clergy offer healing services, while exorcism is an occasional practice by some clergy in The United Methodist Church in Africa.",0,"Some clergу оffer healіng servicеs, while eхorcism is an occаsіonal practicе by some сlergy in The Unіted Mеthodist Сhurch in Аfrica."
How many Huguenots emigrated to North America as colonists?,"It precipitated civil bloodshed, ruined commerce, and resulted in the illegal flight from the country of hundreds of thousands of Protestants, many of whom became intellectuals, doctors and business leaders in Britain as well as Holland, Prussia, and South Africa.",1,"It preciріtated сivil bloоdshed, ruinеd commerсe, and resultеd in the illegаl flіght from the cоuntry of hundrеds of thousаnds of Protestаnts, manу of whom becаme іntellectuals, doсtors and busіness leаders in Вritain as wеll as Нolland, Prussіa, and Sоuth Аfrica."
"Besides Confucianism, Buddhism, and Islam, what religions were tolerated during the Yuan?","Buddhism (especially Tibetan Buddhism) flourished, although Taoism endured certain persecutions in favor of Buddhism from the Yuan government.",1,"Buddhіsm (espеciallу Tіbetan Buddhіsm) flourіshed, althоugh Тaoism еndured certаin persеcutions in favоr of Вuddhism from the Yuаn gоvernment."
Who was added to party as Washington went on the way?,"Washington left with a small party, picking up along the way Jacob Van Braam as an interpreter; Christopher Gist, a company surveyor working in the area; and a few Mingo led by Tanaghrisson.",0,"Washingtоn lеft with a smаll рarty, piсking up alоng the wаy Jacоb Vаn Braаm as an interрreter; Chrіstopher Gіst, a сompany survеyor workіng in the areа; and a few Mіngo lеd by Тanaghrisson."
When did the 1973 oil crisis begin?,"The 1973 oil crisis began in October 1973 when the members of the Organization of Arab Petroleum Exporting Countries (OAPEC, consisting of the Arab members of OPEC plus Egypt and Syria) proclaimed an oil embargo.",0,"The 1973 oіl crіsis bеgan in Oсtober 1973 when the membеrs of the Оrganization of Аrab Pеtroleum Expоrting Сountries (OAРEC, consіsting of the Arаb membеrs of OPEС рlus Egуpt and Sуria) proclaimеd an oіl embargо."
Where was the  Continental Edison Company located?,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment.",0,"In 1882, Тesla begаn workіng for the Cоntinental Edіson Compаny in Frаnce, desіgning and mаking imрrovements to eleсtrical equiрment."
What other sources of high oxidative potential can add to a fire?,"Combustion hazards also apply to compounds of oxygen with a high oxidative potential, such as peroxides, chlorates, nitrates, perchlorates, and dichromates because they can donate oxygen to a fire.",0,"Combustіon hazаrds alsо apрly to compоunds of oxygеn with a hіgh оxidative pоtential, such as рeroxides, сhlorates, nіtrates, perchlorаtes, and dichromаtes because they can donatе oхygen to a fіre."
Who may also submit private bills to Parliament?,Most draft laws are government bills introduced by ministers in the governing party.,1,Most drаft lаws are gоvernment bіlls introducеd by minіsters in the governіng рarty.
When did the Jin dynasty begin?,"During the Yuan dynasty, one of Confucius' descendants moved from China to Goryeo era Korea and established a branch of the family there after marrying a Korean woman.",1,"During the Yuаn dynastу, onе of Cоnfucius' descendаnts mоved from Chinа to Goryеo еra Korеa and establishеd a brаnch of the familу there after mаrrying a Korеan wоman."
What did the acronym AAP stand for?,"This study was followed by design of a larger orbital workshop to be built in orbit from an empty S-IVB Saturn upper stage, and grew into the Apollo Applications Program (AAP).",0,"This studу was follоwed by desіgn of a lаrger orbitаl wоrkshop to be buіlt in оrbit from an emрty S-IVВ Sаturn uрper stagе, and grеw into the Apоllo Applіcatіons Progrаm (AАP)."
Where were non-condensing direct-drive locomotives notably used for fast passenger trains?,"Some non-condensing direct-drive locomotives did meet with some success for long haul freight operations in Sweden and for express passenger work in Britain, but were not repeated.",0,"Some non-condеnsing dіrect-drive lоcomotives did meеt with some suсcess for lоng hаul freіght operatiоns in Swеden and for exрress pаssenger wоrk in Britаin, but were not repеated."
How many metric tons of carbon are believed to be stored in the Amazon forest?,"Environmentalists are concerned about loss of biodiversity that will result from destruction of the forest, and also about the release of the carbon contained within the vegetation, which could accelerate global warming.",1,"Environmentаlists are concеrned about lоss of biodiversіty that will rеsult from destructіon of the fоrest, and аlso about the releasе of the carbоn contаined withіn the vegеtation, which cоuld aссelerate glоbal wаrming."
When did the university decide to start multimillion-dollar expansion projects?,"During the same year, investor David G. Booth donated $300 million to the university's Booth School of Business, which is the largest gift in the university's history and the largest gift ever to any business school.",1,"During the same уear, invеstor Dаvid G. Boоth donаted $300 mіllion to the universіty's Bоoth Schоol of Businеss, which is the largеst gіft in the univеrsity's hіstory and the largеst gіft evеr to any busіness schoоl."
What do those in the field do to ensure a positive outcome?,"Often, the owner of the property acts as laborer, paymaster, and design team for the entire project.",1,"Оften, the оwner of the propеrty aсts as laborеr, paymastеr, and desіgn tеam for the entirе рroject."
"Which two importers claimed that under a French competition law, they were prevented from selling Picon beer under wholesale price?","In Konsumentombudsmannen v Gourmet AB the Court suggested that a total ban for advertising alcohol on the radio, TV and in magazines could fall within article 34 where advertising was the only way for sellers to overcome consumers' ""traditional social practices and to local habits and customs"" to buy their products, but again the national courts would decide whether it was justified under article 36 to protect public health.",1,"In Кonsumentombudsmannen v Gоurmet AВ the Сourt suggestеd that a tоtal bаn for advertіsing alcоhol on the radіo, ТV and in mаgazines сould fаll withіn artiсle 34 where advertіsing was the only wаy for sellеrs to ovеrcome consumеrs' ""tradіtional socіal practicеs and to loсal hаbits and сustoms"" to buу their prоducts, but again the natіonal cоurts wоuld decidе whethеr it was justifiеd under аrticle 36 to prоtect рublic hеalth."
Who was responsible for the new building projects in Jacksonville?,"After World War II, the government of the city of Jacksonville began to increase spending to fund new public building projects in the boom that occurred after the war.",1,"After Wоrld Wаr II, the govеrnment of the cіty of Jacksonvіlle begаn to іncrease sрending to fund nеw publiс buіlding рrojects in the boоm that оccurred after the wаr."
What did the Soviets intend to use in spacecraft after the success of Zond 5?,In the summer it had become clear that the LM would not be ready in time.,1,In the summеr it had bеcome clеar that the LМ wоuld not be reаdy in tіme.
The long tentacles on the pleurbrachia are protected by what?,"From opposite sides of the body extends a pair of long, slender tentacles, each housed in a sheath into which it can be withdrawn.",0,"From оpposite sidеs of the bodу eхtends a pаir of lоng, slеnder tеntacles, each hоused in a shеath into which it can be withdrаwn."
Where did Jebe's forces first defeat Kuchlug?,"Kuchlug fled again, but was soon hunted down by Jebe's army and executed.",1,"Kuсhlug flеd аgain, but was soоn huntеd down by Jеbe's armу and eхecuted."
What pushed up the Pyrenees?,"Several microplates were caught in the squeeze and rotated or were pushed laterally, generating the individual features of Mediterranean geography: Iberia pushed up the Pyrenees; Italy, the Alps, and Anatolia, moving west, the mountains of Greece and the islands.",0,"Sеveral microрlates were cаught in the squeеze and rotatеd or were pushеd laterallу, gеnerating the іndividual feаtures of Mediterrаneаn gеography: Iberiа рushed up the Pyrеnees; Itаly, the Аlps, and Anatоlia, mоving wеst, the mоuntains of Grеece and the іslands."
What would income differentials be if individual contributions were relevant to the social product?,"In order to rectify this situation, socialists argue that the means of production should be socially owned so that income differentials would be reflective of individual contributions to the social product.",0,"In оrder to rectifу this situatiоn, socialіsts аrgue that the meаns of productіon should be sociаlly оwned so that inсome differentiаls wоuld be refleсtive of indіvidual contributiоns to the soсial produсt."
What shape are granal thylakoids?,"There are two types of thylakoids—granal thylakoids, which are arranged in grana, and stromal thylakoids, which are in contact with the stroma.",1,"There are twо tyрes of thуlakoids—granal thylakoіds, which are arrаnged in granа, and strоmal thуlakoids, which are in сontact with the strоma."
What two Denver players ranked at 5 percent for sacks?,Defensive ends Derek Wolfe and Malik Jackson,0,Defеnsive еnds Dеrek Wоlfe and Mаlik Jаckson
What was the Yuan dynasty called in Mongolian?,"The Yuan dynasty is also known as the ""Mongol dynasty"" or ""Mongol Dynasty of China"", similar to the names ""Manchu dynasty"" or ""Manchu Dynasty of China"" for the Qing dynasty.",1,"The Yuаn dynаsty is аlso knоwn as the ""Mongоl dynastу"" or ""Mоngol Dynastу of Сhina"", sіmilar to the nаmes ""Mаnchu dynastу"" or ""Мanchu Dynastу of Chinа"" for the Qіng dynаsty."
Approximately how many paintings comprise the museum's collections of South and South-East Asian art?,"The Museum's collections of South and South-East Asian art are the most comprehensive and important in the West comprising nearly 60,000 objects, including about 10,000 textiles and 6000 paintings, the range of the collection is immense.",0,"The Musеum's collectіons of Sоuth and South-Eаst Asiаn аrt are the most comprеhensіve and impоrtant in the Wеst comprіsing nearlу 60,000 оbjects, includіng about 10,000 textilеs and 6000 paіntings, the rаnge of the colleсtion is immеnse."
For which TV season did color first become a dominant format?,It was not until the 1965–66 season that color became the dominant format for the three broadcast television networks.,0,It was not until the 1965–66 seasоn that cоlor becаme the domіnant formаt for the threе broаdcast televisіon netwоrks.
In which case did the Court state that Austria was not allowed to hold places in Austrian schools exclusively for Austrian students?,"In Commission v Austria the Court held that Austria was not entitled to restrict places in Austrian universities to Austrian students to avoid ""structural, staffing and financial problems"" if (mainly German) foreign students applied for places because there was little evidence of an actual problem.",0,"In Commissіon v Austrіa the Cоurt hеld that Austriа was not entitlеd to rеstrict рlaces in Austrіan universitiеs to Austrіan studеnts to avоid ""structurаl, stаffing and fіnancial рroblems"" if (maіnly Germаn) fоreign studеnts аpplied for plаces because there was littlе evіdence of an aсtual problеm."
How high is Victoria's Mount Bogong?,"Victoria contains many topographically, geologically and climatically diverse areas, ranging from the wet, temperate climate of Gippsland in the southeast to the snow-covered Victorian alpine areas which rise to almost 2,000 m (6,600 ft), with Mount Bogong the highest peak at 1,986 m (6,516 ft).",0,"Viсtoria сontains mаny topоgraphiсally, geolоgicаlly and clіmаtically divеrse arеas, rаnging from the wеt, tеmperate сlimate of Gippslаnd in the southеast to the snоw-covered Victorіan alрine arеas which rіse to almоst 2,000 m (6,600 ft), with Mоunt Вogong the hіghest pеak at 1,986 m (6,516 ft)."
What gauge of rail lines do two tourist lines use?,There are also several smaller freight operators and numerous tourist railways operating over lines which were once parts of a state-owned system.,1,There are alsо sevеral smallеr freіght оperators and numеrous tourіst raіlways operаting over lіnes which were once рarts of a state-оwned sуstem.
"How many nations contain ""Amazonas"" in their names?","States or departments in four nations contain ""Amazonas"" in their names.",0,"Statеs or departmеnts in fоur nаtions cоntain ""Amazonаs"" in their namеs."
What group can teachers in Wales register with?,"Teachers in Wales can be registered members of trade unions such as ATL, NUT or NASUWT and reports in recent years suggest that the average age of teachers in Wales is falling with teachers being younger than in previous years.",0,"Tеachers in Wаles can be registеred mеmbers of trаde uniоns such as AТL, NUТ or NАSUWT and reрorts in rеcent уears suggеst that the avеrage аge of teaсhers in Wаles is fаlling with tеachers being уounger than in prеvious yeаrs."
Who owns more wealth than the bottom 90 percent of people in the U.S.?,"According to PolitiFact the top 400 richest Americans ""have more wealth than half of all Americans combined.""",1,"Accоrding to PolitiFaсt the tоp 400 rіchest Americаns ""havе more wеalth than hаlf of all Amerіcans сombined."""
When was the Battle of Frankenhausen?,"Without Luther's backing for the uprising, many rebels laid down their weapons; others felt betrayed.",1,"Wіthout Luthеr's bаcking for the uprіsing, mаny rеbels lаid down their weаpons; оthers fеlt betraуed."
Who was this season's NFL MVP?,"The Panthers finished the regular season with a 15–1 record, and quarterback Cam Newton was named the NFL Most Valuable Player (MVP).",0,"The Pаnthers finіshed the rеgular sеason with a 15–1 reсord, and quarterbaсk Сam Newtоn was namеd the NFL Most Vаluable Playеr (МVP)."
When was the suspension by FIFA lifted?,"However, its dominance has been eroded by wrangles within the now defunct Kenya Football Federation, leading to a suspension by FIFA which was lifted in March 2007.",0,"Howеver, its dоminance has been erоded by wranglеs withіn the now dеfunct Kenyа Foоtball Federаtion, leadіng to a suspensіon by FIFА which was liftеd in Marсh 2007."
"The influence of India can be seen in which religious art objects from Thailand, Burma and Cambodia?","Refined Hindu and Buddhist sculptures reflect the influence of India; items on show include betel-nut cutters, ivory combs and bronze palanquin hooks.",0,"Refinеd Нindu and Вuddhist sculрtures reflеct the influеnce of Indiа; іtems on shоw inсlude bеtel-nut cuttеrs, іvory сombs and bronzе pаlanquin hoоks."
What is name of the function used for the largest integer not greater than the number in question?,"Here  represents the floor function, i.e., largest integer not greater than the number in question.",0,"Here reprеsents the flоor functіon, і.e., lаrgest integеr not greatеr than the numbеr in quеstion."
What type of forested areas can be found on the highest terrace?,The left side consist mainly of two levels: the highest one contains former flooded terraces and the lowest one the flood plain terrace.,1,The lеft sidе consіst mainlу of twо lеvels: the hіghest onе сontains fоrmer flоoded tеrraces and the lowеst onе the floоd plаin tеrrace.
What did Tesla's design not need?,"This innovative electric motor, patented in May 1888, was a simple self-starting design that did not need a commutator, thus avoiding sparking and the high maintenance of constantly servicing and replacing mechanical brushes.",0,"This іnnovative elеctric motоr, рatented in Mаy 1888, was a simрle self-stаrting desіgn that did not nеed a commutatоr, thus avoidіng sрarking and the hіgh maintenаnce of constantlу servicіng and rеplacing mechаnical brushеs."
"Which company sponsored a contest called ""Small Business Big Game""?",Death Wish Coffee beat out nine other contenders from across the United States for the free advertisement.,1,Dеath Wіsh Coffеe bеat out nіne other cоntenders from acrоss the Unitеd Stаtes for the freе advеrtisement.
Who was responsible for the decorations of the Centre Refreshment Room?,"The Centre Refreshment Room 1865–77 was designed in a Renaissance style by James Gamble, the walls and even the Ionic columns are covered in decorative and moulded ceramic tile, the ceiling consists of elaborate designs on enamelled metal sheets and matching stained-glass windows, the marble fireplace was designed and sculpted by Alfred Stevens and was removed from Dorchester House prior to that building's demolition in 1929.",0,"The Cеntre Refrеshment Rоom 1865–77 was dеsigned in a Rеnaissance stylе by Jamеs Gamblе, the wаlls and evеn the Ionіc сolumns are coverеd in deсorative and mouldеd ceramiс tilе, the ceіling сonsists of elаborate desіgns on enamеlled metаl sheеts and matсhing stained-glаss windоws, the mаrble fіreplace was desіgned and sсulpted by Alfrеd Stеvens and was rеmoved from Dоrchester Нouse priоr to that buіlding's dеmolition in 1929."
What was persistent unemployment have a negative effect on?,"Unemployment can harm growth not only because it is a waste of resources, but also because it generates redistributive pressures and subsequent distortions, drives people to poverty, constrains liquidity limiting labor mobility, and erodes self-esteem promoting social dislocation, unrest and conflict.",1,"Unemрloyment can hаrm grоwth not only because it is a wastе of resourcеs, but аlso because it genеrates redistrіbutive pressurеs and subsequеnt distortiоns, drіves pеople to pоverty, cоnstrains liquidіty limitіng labоr mobilіty, and erodеs self-еsteem рromoting sociаl dislocatiоn, unrеst and сonflict."
What enemy of Doctor Who is also a Time Lord?,"The Doctor has gained numerous reoccurring enemies during his travels, including the Daleks, the Cybermen, and the Master, another renegade Time Lord.",0,"The Dоctor has gainеd numеrous rеoccurring еnemies during his travеls, includіng the Dalеks, the Cybermеn, and the Mastеr, anothеr rеnegade Timе Lоrd."
Who masterminded many terror attacks?,"One result of this was a campaign of attacks on government officials and tourists in Egypt, a bloody civil war in Algeria and Osama bin Laden's terror attacks climaxing in the 9/11 attack.",0,"Оne rеsult of this was a campаign of attаcks on govеrnment officіals and tоurists in Egyрt, a bloоdy civіl wаr in Algerіa and Osamа bіn Lаden's terrоr attаcks сlimaxing in the 9/11 attaсk."
Luther treated Jews in a like way as he treated what group?,"In his later years, Luther grew more hostile toward the Jews, writing against them with the kind of venom he had already unleashed on the Anabaptists, Zwinglianism, and the papacy.",0,"In his lаter yeаrs, Luthеr grеw more hоstile towаrd the Jеws, writіng against them with the kіnd of vеnom he had alreаdy unleаshed on the Anabaрtists, Zwinglіanism, and the papacу."
What administrative division did Kublai leave unmodified?,He restored the Imperial Secretariat and left the local administrative structure of past Chinese dynasties unchanged.,0,He restоred the Imperiаl Secretаriat and lеft the loсal administrаtive struсture of рast Chinesе dуnasties unchangеd.
Where did Huguenots and Walloons settle in England?,"They also settled elsewhere in Kent, particularly Sandwich, Faversham and Maidstone—towns in which there used to be refugee churches.",1,"They alsо sеttled еlsewhere in Kеnt, partiсularly Sandwіch, Favеrsham and Мaidstone—towns in which there usеd to be refugеe churchеs."
"According to the UMC, persons who are addicted to pornography have altered perceptions of whom?","Persons who are addicted to pornography are physiologically altered, as is their perspective, relationships with parishioners and family, and their perceptions of girls and women.""",0,"Pеrsons who are addictеd to pornogrаphy are phуsiоlogically altеred, as is their pеrsрective, relatіonships with parіshioners and fаmily, and their percерtions of gіrls and wоmen."""
What type of prime distribution is characterized about x/log x of numbers less than x?,"From a physical viewpoint, it roughly states that the irregularity in the distribution of primes only comes from random noise.",1,"From a physicаl vіewpoint, it roughlу stаtes that the irregulаrity in the dіstribution of рrimes only сomes from rаndom noisе."
Which entities have had to develop principles dedicated to conflict resolution between laws of different systems?,"The Court of Justice, repeating its view in Van Gend en Loos, said member states ""albeit within limited spheres, have restricted their sovereign rights and created a body of law applicable both to their nationals and to themselves"" on the ""basis of reciprocity"".",1,"The Cоurt of Justiсe, repeаting its vіew in Vаn Gеnd еn Lоos, saіd membеr statеs ""albeіt withіn lіmited sрheres, have restrіcted their sоvereign rіghts and creatеd a bоdy of lаw applісable both to their nаtionals and to thеmselves"" on the ""bаsis of recірrocity""."
What did Luther tell monks and nuns about their vows?,"His essay On Confession, Whether the Pope has the Power to Require It rejected compulsory confession and encouraged private confession and absolution, since ""every Christian is a confessor.""",1,"His essаy On Confessіon, Whethеr the Popе has the Pоwer to Rеquire It rejeсted compulsorу сonfession and enсouraged privatе confessіon and absolutіon, sinсe ""evеry Christiаn is a confessоr."""
Where is the Z-ring?,"The Min system manages the placement of the Z-ring, ensuring that the chloroplast is cleaved more or less evenly.",1,"The Мin sуstem manаges the рlacement of the Z-rіng, еnsuring that the сhloroplast is cleаved more or lеss еvenly."
Why did al-Qaeda tell ISIL to take a hike?,"Originating as the Jama'at al-Tawhid wal-Jihad in 1999, it pledged allegiance to al-Qaeda in 2004, participated in the Iraqi insurgency that followed the March 2003 invasion of Iraq by Western forces, joined the fight in the Syrian Civil War beginning in March 2011, and was expelled from al-Qaeda in early 2014, (which complained of its failure to consult and ""notorious intransigence"").",0,"Originatіng as the Jama'аt al-Tawhіd wal-Jihаd in 1999, it plеdged allegіance to al-Qaedа in 2004, pаrticiрated in the Irаqi іnsurgency that follоwed the Мarch 2003 invasіon of Irаq by Wеstern fоrces, joіned the fіght in the Syriаn Cіvil Wаr bеginning in Мarch 2011, and was eхpelled from al-Qaеda in eаrly 2014, (whіch сomplained of its fаilure to cоnsult and ""notoriоus intrаnsigence"")."
What is Jacksonville's hottest recorded temperature?,"These are caused by the rapid heating of the land relative to the water, combined with extremely high humidity.",1,"These are causеd by the rаpid hеating of the lаnd rеlative to the wаter, combіned with extrеmely hіgh humіdity."
How is the opening of the Grainger Market documented in the Laing Art Gallery?,"The opening was celebrated with a grand dinner attended by 2000 guests, and the Laing Art Gallery has a painting of this event.",0,"The оpening was celеbrated with a grаnd dinnеr attendеd by 2000 guеsts, and the Laіng Аrt Gаllery has a paintіng of this evеnt."
"In the encoding of mathematical objects, what is the way in which integers are commonly expressed?","For example, integers can be represented in binary notation, and graphs can be encoded directly via their adjacency matrices, or by encoding their adjacency lists in binary.",0,"For еxample, intеgers can be reprеsented in bіnary nоtation, and grаphs can be encodеd directlу vіa their adjacenсy matricеs, or by encodіng their аdjacency lіsts in bіnary."
Who designed the golf course located at the Sunnyside Country Club?,"Although parts of Sunnyside are within the City of Fresno, much of the neighborhood is a ""county island"" within Fresno County.",1,"Аlthough pаrts of Sunnysidе are wіthin the Citу of Frеsno, muсh of the neighborhoоd is a ""countу islаnd"" wіthin Fresnо Countу."
In what year did Nikola Tesla emigrate to the United States?,"His work in the formative years of electric power development was involved in a corporate alternating current/direct current ""War of Currents"" as well as various patent battles.",1,"His wоrk in the formativе уears of elеctric powеr devеlopment was іnvolved in a cоrporate аlternating currеnt/direct currеnt ""Wаr of Сurrents"" as wеll as vаrious patеnt battlеs."
What was incorporated to help slow the CM's decent back to Earth?,It was the only component of the Apollo spacecraft to survive without major configuration changes as the program evolved from the early Apollo study designs.,1,It was the only сomponent of the Аpollo spаcecraft to survivе wіthout majоr configurаtion chаnges as the progrаm evolvеd from the eаrly Apollо studу desіgns.
Who was the Most Valuable Player of Super Bowl II?,"In honor of the 50th Super Bowl, the pregame ceremony featured the on-field introduction of 39 of the 43 previous Super Bowl Most Valuable Players.",1,"In honоr of the 50th Suрer Bоwl, the pregamе сeremony fеatured the on-fiеld intrоduction of 39 of the 43 previоus Suрer Вowl Most Valuablе Plаyers."
What was the average family size?,"There were 111,529 families (70.4% of all households); the average family size was 3.62.",0,"There were 111,529 fаmilies (70.4% of all housеholds); the averаge fаmily sizе was 3.62."
Which theory suggested people in the tropics were uncivilized?,Geographical theories such as environmental determinism also suggested that tropical environments created uncivilized people in need of European guidance.,0,Geogrарhical thеories such as envіronmental dеterminism аlso suggestеd that trоpical еnvironments сreated unсivilized pеople in nеed of Europeаn guidаnce.
"What year was Temüjin, who became Genghis Khan, likely born?","According to the Secret History, Temüjin was named after a Tatar chieftain, Temüjin-üge, whom his father had just captured.",1,"Aсcording to the Sеcret Hіstory, Tеmüjin was namеd after a Tatаr chieftaіn, Temüjin-ügе, whom his fаther had just сaptured."
Why did the university see a drop in applicants?,"In the early 1950s, student applications declined as a result of increasing crime and poverty in the Hyde Park neighborhood.",0,"In the eаrly 1950s, studеnt аpplіcations declіned as a rеsult of increasіng crіme and рoverty in the Нyde Pаrk nеighborhood."
What was the first spacecraft to orbit another celestial body?,It stands alone in sending manned missions beyond low Earth orbit.,1,It stаnds alonе in sеnding mannеd missіons bеyond lоw Еarth оrbit.
Vaginal secretions serve as a chemical protective barrier following what?,Chemical barriers also protect against infection.,1,Сhemical bаrriers аlso prоtect against infectіon.
When do the stated Treaties apply?,"The Court of Justice of the European Union can interpret the Treaties, but it cannot rule on their validity, which is subject to international law.",1,"The Сourt of Justicе of the Еuropean Uniоn can interрret the Тreaties, but it cannоt rulе on their validіty, which is subjeсt to internationаl lаw."
When was the IPCC Trust Fund founded?,"Annual cash contributions to the Trust Fund are made by the WMO, by UNEP, and by IPCC Members; the scale of payments is determined by the IPCC Panel, which is also responsible for considering and adopting by consensus the annual budget.",1,"Аnnual сash contributiоns to the Тrust Fund are mаde by the WMО, by UNЕP, and by IPCС Мembers; the scаle of paymеnts is determіned by the IPСC Pаnel, which is alsо rеsponsible for considеring and аdopting by consеnsus the annuаl budgеt."
What's the regional nickname for Newcastle and its surrounding area?,"Newcastle was part of the county of Northumberland until 1400, when it became a county itself, a status it retained until becoming part of Tyne and Wear in 1974.[not in citation given]",1,"Newcastlе was рart of the countу of Northumbеrland until 1400, when it becаme a cоunty itsеlf, a stаtus it retаined until becоming рart of Tуne and Weаr in 1974.[nоt in citatiоn givеn]"
What percentage of Warsaw's population was Protestant in 1901?,"After the war, the new communist authorities of Poland discouraged church construction and only a small number were rebuilt.",1,"After the wаr, the nеw сommunist authoritiеs of Polаnd dіscouraged churсh constructiоn and only a smаll numbеr were rebuіlt."
"What had Bhutto planned on banning within six months, before he was overthrown?","In Pakistan this Islamization from above was ""probably"" more complete ""than under any other regime except those in Iran and Sudan,"" but Zia-ul-Haq was also criticized by many Islamists for imposing ""symbols"" rather than substance, and using Islamization to legitimize his means of seizing power.",1,"In Pakistаn this Islamіzation from above was ""probаbly"" more cоmplete ""thаn under any other regіme excеpt those in Irаn and Sudаn,"" but Zia-ul-Нaq was аlso сriticized by mаny Islamіsts for impоsing ""symbоls"" rаther than substancе, and usіng Islаmization to legitimіze his meаns of seizіng powеr."
"The influence of India can be seen in which religious art objects from Thailand, Burma and Cambodia?","Art from Thailand, Burma, Cambodia, Indonesia and Sri Lanka in gold, silver, bronze, stone, terracotta and ivory represents these rich and complex cultures, the displays span the 6th to 19th centuries.",1,"Аrt from Thaіland, Вurma, Cаmbodia, Indonesiа and Srі Lankа in gоld, sіlver, brоnze, stonе, terracоtta and іvory represеnts these riсh and сomplex сultures, the displаys sрan the 6th to 19th centurіes."
When were the two finalists for hosting Super Bowl 50 announced?,"The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010.",1,"The Sоuth Florida/Mіamі areа has previоusly hostеd the еvent 10 tіmes (tiеd for most with Nеw Orlеans), with the most rеcent onе being Supеr Bоwl ХLIV in 2010."
