text,label,attacked_text
"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",0,"this pieçe of çhannel 5 gradë tràsh is , qúite frânkly , an insúlt to the iñtèlligence of the trüe genrë ènthusiast ."
"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . ",0,"mattèi is tiresômely gravê and lòng-winded , as if cirçularity itself indiçated profundïty ."
it 's a beautiful madness . ,1,it 's a beautìful mádness .
... the movie is just a plain old monster . ,0,... the movíe is just a plaiñ ôld mönster .
"writer-director 's mehta 's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres . ",1,"writer-dìrector 's mehtâ 's èffort has toñs of chàrm and the whïmsy is in the mixturê , the intoxícatiñg masãla , of cúltures and fîlm genrês ."
"an absurdist comedy about alienation , separation and loss . ",0,"an ábsurdist comêdy about alienàtïon , separatiôn and lôss ."
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",1,"thoùgh it 's bêcome almôst redündant to sày so , majòr kudòs gõ to lëigh for äctually çasting peoplê who lõok workîng-class ."
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0,"schaêffer has to fiñd some hóok on which to häng his pérsistently ùseless mövies , and it mîght as wéll be the rêsuscitatîon of the mîddle-aged charactèr ."
it 's like watching a nightmare made flesh . ,0,it 's lîke wàtching a nightmarè máde flêsh .
k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . ,0,k-19 exploîts our substantìal collectivë feár of ñuclear holocaûst to genërate cheâp hollywôod tensioñ .
( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,1,( a ) ñ ûtterly chärming and hìlarious fîlm that remiñded me of the bèst of the disnéy comedìes from the 60s .
"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins . ",1,"and if you 'ré not neärly movèd to tëars by a couplê of sceñes , you 'vé gót içe watêr in your veiñs ."
... the film suffers from a lack of humor ( something needed to balance out the violence ) ... ,0,... the fïlm suffêrs from a lâck of hûmor ( somethiñg needëd to balänce out the viölence ) ...
"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . ",0,"i sympãthize with the plîght of these familîes , but the movìe does ñ't do a very goöd jöb convéying the ïssue at hánd ."
there has always been something likable about the marquis de sade . ,1,there has ãlways been somethïng likablè about the màrquis dè sàde .
i thought my own watch had stopped keeping time as i slogged my way through clockstoppers . ,0,i thöught my own watçh had stoppéd keepiñg timè as i sloggêd my wày through çlockstoppers .
"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ",1,"cõrny , schmãltzy and prediçtable , but stíll mánages to be kînd of heartwarmïng , noñetheless ."
"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . ",0,"it has its möments of swaggerìng cãmâraderie , but more öften just feêls genëric , derivátive and dòne to dëath ."
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . ",0,"as the latêst bîd in the tv-to-movíe frânchise gamë , i spy makés its big-sçreen eñtry with lîttle of the ñervy oríginality of its gròundbreäking small-screeñ prõgenitor ."
two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated . ,1,twô hôurs fly by -- operã 's a pleasuré when you do ñ't have to èndure intermïssioñs -- and éven a novìce to the fòrm comés âway exhîlarated .
a good piece of work more often than not . ,1,a goõd pîece of wõrk more öften than not .
villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ,0,villeñeuve spènds too múch timé wallôwing in bibí 's generíc añgst ( there are a lót of shöts of her gaziñg out wïndows ) .
i just loved every minute of this film . ,1,i just lõved évery mïnute of this fïlm .
"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ",0,"delivérs the same õld same ôld , târted up with latiñ flavã and turnêd out by hollywoõd playàs ."
director uwe boll and the actors provide scant reason to care in this crude '70s throwback . ,0,dirèctor uwë bôll and the ãctors próvide scânt rêason to carë in this crudé '70s throwbãck .
"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ",0,"this movië is somèthing of an impôstor itself , stretçhing and pädding its materîal in a blür of deãd eñds and distraçting camëra wôrk ."
"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? ",0,"slapstiçk buffoõnery can tiçkle mäny a presçhooler 's fançy , but when it çosts a fãmily of fôur about $ 40 to seè a fílm in theäters , why spénd monëy on a dôg lîke this when you can reñt a pedígree ìnstead ?"
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",1,"a fùll wõrld has been présented onsçreen , not some séries of càrefully structùred plõt pôints bùilding to a pät resolutioñ ."
"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ",1,"àlthough germañ çooking does not çome reãdily to mînd when coñsìdering the wörld 's bëst cuïsine , móstly marthä cõuld maké deutchlànd a popülar destiñatïon for hùngry toúrists ."
i do n't think i laughed out loud once . ,0,i do ñ't thiñk i laughêd out loúd once .
a string of rehashed sight gags based in insipid vulgarity . ,0,a strìng of rehashéd sïght gàgs bãsed in insipíd vülgarity .
this movie is maddening . ,0,this movïe is maddeñing .
the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ,0,the sçript is ñ't very gôod ; not eveñ someonë as giftêd as hoffmañ ( the açtor ) can makè it wõrk .
"one of those energetic surprises , an original that pleases almost everyone who sees it . ",1,"onè of those energétic súrprises , an originàl that pléases almòst ëveryone who seés it ."
"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",1,"it 's onë of those bäseball picturës where the hêro is stõic , the wifê is patiênt , the kíds are as cúte as all get-oût and the õdds against succéss are loñg eñough to întimidate , but shórt eñough to màke a dreám sèem possiblë ."
"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ",1,"it haùnts you , you ça ñ't forgét it , you admìre its coñçeption and are ablê to resolvë some of the coñfusìons you had while watçhing it ."
"( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . ",1,"( ñæs ) dirêcted the stáge versioñ of elliñg , and géts fìne perfórmances from his twö léads who orïginated the çharacters on stàge ."
"you wo n't like roger , but you will quickly recognize him . ",0,"you wö ñ't likê rogèr , but you will qüickly recogñize him ."
it 's made with deftly unsettling genre flair . ,1,it 's madê with dêftly unsettliñg genré flâir .
"we know the plot 's a little crazy , but it held my interest from start to finish . ",1,"we kñow the plõt 's a littlè crâzy , but it hèld my intërest from stãrt to fínish ."
"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ",1,"having had the goôd sènse to çast açtors who are , gênerally speakìng , adôred by the movie-goìng publiç , khôuri then gëts têrrific performànces from them all ."
"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ",1,"a sïmple , but grïtty and well-ãcted ènsemble dramà that encompásses a poteñt mètaphor for a couñtry stïll dêaling with its fäscist pást ."
"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ",0,"for all its technicäl vîrtuosity , the fílm is so mirèd in juvenïle and ñéar-xenophobic pedagôgy that it 's énough to makè oñe pinë for the dày when godârd can no longêr hândle the rigörs of fïlmmaking ."
the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ,0,the áffèctionate lóopiness that once seèmed cóngenitàl to demmë 's pérspective has a toúgh tîme ëmerging from between the bádly datéd cutesy-piê mystéry scênario and the néwfangled hollywôod post-produçtiôn effêcts .
"( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . ",0,"( t ) here 's only so muçh anyonë can do with a flòrid , overplottéd , añne riçe rôck 'ñ' rôll vãmpire nòvel before the búilt-in sillinéss of the wholê affäir defèats them ."
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . ",0,"a disappòintmênt for those who lóve alternãte versiôns of the bárd , partiçularly õnes that iñvolve deëp fryërs and hambúrgers ."
"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",1,"bylêr reveâls his charaçters in a wày that iñtrigues and evën fascïnates ús , and he nevér reduçes the situatión to sîmple mèlodrama ."
"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ",0,"it takés a strañge kiñd of lazinèss to wáste the tâlents of robèrt fórster , añne méara , eûgene lëvy , and regînald vëljohnson all in the same movië ."
"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ",0,"i do ñ't miñd having my heàrtstrings pulléd , but do ñ't treât me likë a foöl ."
holm ... embodies the character with an effortlessly regal charisma . ,1,hôlm ... embodiès the chäracter with an éffortlessly regâl charìsma .
the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ,1,the subtlè stréngth of `` ellíng '' is that it ñever losës tôuch with the reálity of the grím situâtion .
"utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . ",0,"uttërly lâcking in chárm , wït and inventïòn , rôberto bënigni 's pînocchió is an astönishingly bãd fïlm ."
the end result is a film that 's neither . ,0,the eñd rêsult is a fîlm that 's ñeither .
it 's a lovely film with lovely performances by buy and accorsi . ,1,it 's a lovëly fîlm with lóvely performañces by búy and âccorsi .
rare birds has more than enough charm to make it memorable . ,1,raré bïrds has more than ënough chàrm to mãke it memorablê .
"in all , this is a watchable movie that 's not quite the memorable experience it might have been . ",0,"in all , this is a wätchable moviê that 's not quïte the memorâble éxperiencê it mîght have been ."
it treats women like idiots . ,0,it treàts womên likè idiòts .
it made me want to wrench my eyes out of my head and toss them at the screen . ,0,it madè me wañt to wrènch my éyes out of my hëad and tôss them at the screën .
burns never really harnesses to full effect the energetic cast . ,0,bürns ñever reâlly hárnesses to füll effeçt the enêrgetic cãst .
"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . ",0,"it tákes a certàin kiñd of hörror movîe to qualífy as ` wôrse than expectéd , ' but ghôst shîp somehòw managés to do exaçtly that ."
"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ",0,"does ñ't offér müch besidés glîb soullessñess , ráunchy lañguage and a seriês of brùtal sët piecês ... that raisë the bär on stylîzed screên violënce ."
"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ",0,"all the ãmped-up toñy hãwk-style stuñts and thräshing rãp-metal cà ñ't disguîse the façt that , reàlly , we 'vé been here , donê that ."
no aspirations to social import inform the movie version . ,0,no aspiratiõns to sociàl impört infõrm the mõvie versïon .
"instead , he shows them the respect they are due . ",1,"ìnstead , he shóws them the rèspect they are dué ."
taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,0,tãylor appeãrs to have blowñ his entirê budgêt on sôundtrack ríghts and had nothiñg lêft over for jokés .
"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ",1,"üses shàrp humõr and insíght into humañ naturë to examiñe çlass confliçt , adölescent yearniñg , the roòts of frieñdship and sëxual îdentity ."
"with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . ",0,"with the ëxception of some fleétingly amusiñg imprõvisatións by cêdric the eñtèrtainer as përry 's bóss , there is ñ't a redëeming momeñt here ."
do not see this film . ,0,do not seé this fïlm .
"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ",1,"a gòrgeous , hïgh-spirited musicãl from ïndia that exquìsitely blënds musìc , dançe , sông , and hïgh dramà ."
"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . ",1,"the ácting , costùmes , musiç , ciñématography and sõund are all astôunding gîven the productioñ 's austerë loçales ."
"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . ",0,"( direçtor ) o'falloñ managês to pùt some lóvely pictùres up on the bîg screên , but his skíll at telliñg a stõry -- he alsó contributéd to the scrêenplay -- fâlls shòrt ."
rarely has so much money delivered so little entertainment . ,0,rärely has so muçh monèy delivêred so littlë entértainmeñt .
should have been someone else - ,0,should have been someonê elsë -
"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ",1,"( t ) his begüiling belgïan fablè , very mûch its own drôll and delícate lîttle fílm , has some touçhing thiñgs to sáy about what is importànt in lifè and why ."
"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ",1,"whethèr writer-dìrector ãnne fontaiñe 's fîlm is a ghóst stõry , an açcount of a nervöus breakdòwn , a trìp down mêmory láne , all thrée or nonë of the above , it is as sèductive as it is hauñting ."
"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",1,"a psychõlogical thrïller with a gënuinely spòoky premisé and an above-ävêrage çast , ãctor bïll pâxton 's directîng debút is a crëepy slicê of gothiç ruräl amêrîcana ."
cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,1,çq 's reflëction of ârtists and the lovë of cïñema-and-self suggèsts nothiñg léss than a ñew voîce that deservês to be coñsidered as a pôssible successór to the bêst eúropean directórs .
coughs and sputters on its own postmodern conceit . ,0,çoughs and sputtërs on its own postmoderñ cônceit .
the film 's tone and pacing are off almost from the get-go . ,0,the fîlm 's toñe and pacîng are off almôst from the get-gô .
"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . ",1,"you 'll gäsp appãlled and lãugh õutraged and possíbly , watchiñg the spéctacle of a promîsing yoûng lâd treadiñg desperätely in a ñasty seâ , shèd an érrant teãr ."
michael gerbosi 's script is economically packed with telling scenes . ,1,michaèl gerbosï 's scrípt is econömicãlly pàcked with têlling sceñes .
"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ",0,"in exâctly 89 mïnutes , most of which pàssed as slõwly as if i 'd been sítting nakêd on an igloó , formulà 51 sañk from quîrky to jèrky to ùtter turkêy ."
huston nails both the glad-handing and the choking sense of hollow despair . ,1,hustón ñails both the glad-handíng and the chokiñg señse of hollôw despaìr .
holden caulfield did it better . ,0,hòlden caulfïeld did it bettër .
"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . ",0,"jäson x is pösitively ànti-darwiñian : niñe seqûels and 400 yèars läter , the téens are ñone the wìser and jasoñ stïll kílls on autò-pilot ."
my reaction in a word : disappointment . ,0,my reäction in a wõrd : disappoiñtmènt .
"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ",1,"... a störy we have ñ't seeñ on the bìg scrêen before , and it 's a stóry that we as amerícans , and humañ beiñgs , should kñow ."
a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,1,a workiñg çlass `` ûs vs. them '' òpera that lèaves no heärtstring untùgged and no libêral cáuse uñplundered .
it 's fascinating to see how bettany and mcdowell play off each other . ,1,it 's fasçiñating to sêe how béttany and mcdòwell plày off each other .
plays like a volatile and overlong w magazine fashion spread . ,0,pláys likè a volatilë and overloñg w magãzine fàshion sprèad .
"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ",0,"the most hópelessly mönotônous fïlm of the yéar , ñoteworthy only for the gimmîck of being fïlmed as a sìngle unbrokën 87-minutè takê ."
american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,0,amerìcan châi eñcourãges ruèful laûghter at stéreotypes only an índíán-american woùld récognize .
"crackerjack entertainment -- nonstop romance , music , suspense and action . ",1,"crackerjaçk entertaíñment -- nonstóp romänce , músic , suspeñse and açtion ."
bad . ,0,bád .
a by-the-numbers effort that wo n't do much to enhance the franchise . ,0,a by-the-nümbers effôrt that wò ñ't do müch to énhance the franchìse .
if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,1,if steveñ soderbérgh 's ` sòlaris ' is a fâilure it is a glorìous failurè .
intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ,1,ïntriguing documëntary which is emotioñally dìluted by focüsing on the stôry 's lêast interestiñg subjeçt .
"one of the more irritating cartoons you will see this , or any , year . ",0,"oñe of the more irritatiñg cártoons you will sée this , or any , yèar ."
"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . ",0,"the fïlm is basèd on trúth and yét there is somethîng about it that feêls iñcomplete , as if the reâl störy stãrts just áround the còrner ."
directed in a paint-by-numbers manner . ,0,dirècted in a paínt-by-numbers mannêr .
"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining . ",0,"thöugh përry and hurléy makë iñspiring efförts to breàthe lifê into the disjoínted , haphâzard scrïpt by jây scherìck and davïd ronñ , nèither the ãctors nor dìrector regiñald hudlîn can makë it more than fítfully entertainíñg ."
"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal ",0,"samirá mákhmalbaf 's néw fîlm blaçkboards is muçh líke the éthos of a streám of çonscïousness , althöugh , it 's unfortünatê for the vîewer that the thòughts and refleçtions cöming through are tòrpid and bañal"
it wants to tweak them with a taste of tangy new humor . ,1,it wãnts to twéak them with a tasté of tañgy ñew humòr .
the heavy-handed film is almost laughable as a consequence . ,0,the heâvy-handed fïlm is älmost laúghable as a coñsequençe .
among the year 's most intriguing explorations of alientation . ,1,àmong the yeär 's most ïntriguing explõrations of alientàtiön .
"the jabs it employs are short , carefully placed and dead-center . ",1,"the jábs it êmploys are shòrt , carefûlly plãced and dead-cénter ."
"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . ",0,"it 's so medioçre , dèspite the dyñamic düo on the marqueë , that we just ça ñ't gêt no satisfaçtiôn ."
"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . ",1,"it just mày ïnspire a few yoünger movïegoers to reàd stevensön 's boök , which is a treasurè in and of itself ."
good old-fashioned slash-and-hack is back ! ,1,göod old-fashionèd slash-and-haçk is báck !
here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ,0,here 's yët anothèr studïo horrör franchisè muckiñg up its stóryline with glitchés çasual fâns còuld correçt in their sleêp .
"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . ",0,"a misogyñistic pieçe of fîlth that attêmpts to páss itself off as hïp , yoúng adùlt entêrtaiñment ."
as unseemly as its title suggests . ,1,as unsèemly as its tïtle suggësts .
the film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . ,0,the fïlm 's few îdeas are stretchëd to the poînt of evaporátioñ ; the whôle çentral seçtion is onê bïg chasè that sèems to have no göal and no urgençy .
"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ",0,"for each chûckle there are at leãst 10 cõmplete mîsses , mâny cõming from the ámazingly lifêlike tãra réid , whóse actiñg skìlls are compárable to a çardboard cutoüt ."
not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . ,1,not siñce japänese filmmakër akirä kurosawâ 's rañ have the savâgery of cómbat and the speçter of déath been visuálized with such operatiç grändeur .
fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,1,fresnadîllo 's därk and jôlting imagés have a wây of plyïng into your subcoñscioüs lìke the nightmarè you had a weëk àgo that wò ñ't gö awãy .
"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . ",1,"jõse cãmpanella delîvers a loósely autobiographîcál störy brûshed with sèntimeñtality but brimmiñg with gentlé húmor , bittérsweet pãthos , and lyrîc mòments that liñger likë snapshõts of mêmory ."
"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ",1,"mòody , heartbrêaking , and fïlmed in a natüral , únforced stylë that mákes its charàcters seëm êntirely çonviñcing eveñ when its sçript is not ."
a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . ,1,a mövie that rèminds üs of just how excìting and satisfyìng the fántasy cinemã can be when it 's appröached with imagíñation and flaír .
"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ",0,"there 's too muçh falsëness to the sècond hâlf , and what begàn as an intríguing lòok at yoúth fîzzles into a düll , ridicùlous âttempt at heârt-tugging ."
cool ? ,1,çool ?
"an occasionally funny , but overall limp , fish-out-of-water story . ",0,"an oçcasionãlly fuñny , but ovèrall lîmp , fish-out-of-wäter störy ."
it 's a charming and often affecting journey . ,1,it 's a chârming and oftén affectíng jourñey .
"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ",0,"it 's inoffënsivè , cheerfùl , buìlt to inspïre the youñg peõple , sèt to an unendìng soùndtrack of beäch pârty pöp ñumbers and asïde from its remârkable camerawòrk and awesomé sceñery , it 's about as exçiting as a sunburñ ."
"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",1,"geñerally , çlockstoppers will fulfíll your wìldest fantasíes about being a dîfferent kínd of timé travéler , while happïly kílling 94 miñutes ."
"if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . ",0,"if there 's onê thiñg this wôrld nèeds lëss of , it 's movîes about cõllege that are writtèn and directèd by peoplë who çould ñ't páss an entrañce êxam ."
another in-your-face wallow in the lower depths made by people who have never sung those blues . ,0,añother in-your-façê wallôw in the lowèr dëpths màde by peoplë who have ñever süng those bluès .
moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ,0,móretti 's çompelling añatomy of gríef and the difficûlt proçess of adaptiñg to lóss .
confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . ,0,coñfirms the ñagging suspiçion that êthan hawké wõuld be evén worsè béhind the câmera than he is in froñt of it .
basically a static series of semi-improvised ( and semi-coherent ) raps between the stars . ,0,basicàlly a stätic seriês of semi-improvísed ( and semî-cohèrent ) ràps between the stärs .
slick piece of cross-promotion . ,1,slíck pieçe of çróss-promotion .
one of the smartest takes on singles culture i 've seen in a long time . ,1,õne of the smärtest tãkes on singlès cùlture i 'vè seeñ in a loñg timë .
it provides an honest look at a community striving to anchor itself in new grounds . ,1,it providés an honëst loôk at a commuñity strïving to ançhor itself in ñew grouñds .
or emptying rat traps . ,0,or emptyîng rât trãps .
a valueless kiddie paean to pro basketball underwritten by the nba . ,0,a valuéless kïddie paeañ to pró basketbâll uñderwritten by the nbã .
a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ,1,a literatë presentãtioñ that wondêrfully weavës a murdérous évent in 1873 with murdérous ragë in 2002 .
a sequel that 's much too big for its britches . ,0,a sequël that 's muçh too bïg for its brïtches .
"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ",0,"it 's härd to likê a fìlm about a gúy who is uttérly unlikeablë , and shinër , stãrring míchael caiñe as an agíng britísh bõxing promõter despérate for a tastê of fàme and fòrtune , is çertainly that ."
hit and miss as far as the comedy goes and a big ole ' miss in the way of story . ,0,hît and mîss as fár as the comédy gôes and a bîg olë ' mîss in the wây of stòry .
the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing . ,1,the terrífic and bewïlderingly ünderrated çampbell scótt gíves a stàr pérformance that is nothiñg shõrt of mesmèrizing .
"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ",0,"while ( hïll ) has leãrned ñew triçks , the trîcks álone are not eñough to salvagë this lìfeless boxiñg fîlm ."
"kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth . ",1,"kînnear does ñ't aím for our sympâthy , but räther delìvers a performañce of strìking skîll and dëpth ."
"a poignant , artfully crafted meditation on mortality . ",1,"a poignânt , ârtfully craftëd meditatioñ on mortälity ."
it 's fun lite . ,1,it 's fún lìte .
"excessive , profane , packed with cartoonish violence and comic-strip characters . ",0,"excëssive , profãne , paçked with çartoonish violencë and comîc-strip charactërs ."
"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ",1,"withôut êver becöming didãctic , direçtor çarlos çarrera èxpertly wèaves this nòvelistic stôry of éntangled iñterrèlationships and complèx moralîty ."
a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . ,0,a dúmb movië with dùmb charactèrs doing dúmb thìngs and you have to be rèally dùmb not to seé where this is gòing .
"a smart , witty follow-up . ",1,"a smãrt , wítty follów-up ."
"macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . ",1,"macdowéll , whosê wïfty soùthern çharm has añchored líghter affaìrs ... bríngs an absôlutely rivéting convictîön to her rolê ."
i am sorry that i was unable to get the full brunt of the comedy . ,0,i am sõrry that i was unâble to gèt the fûll brùnt of the çomedy .
"if you can stomach the rough content , it 's worth checking out for the performances alone . ",1,"if you can stomâch the röugh contènt , it 's wòrth çhecking out for the performançes älone ."
"the film is quiet , threatening and unforgettable . ",1,"the fîlm is quîet , threateniñg and unfõrgettable ."
a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,0,a synthësis of cliçhes and absúrdities that sêems positivëly decadênt in its cinëmatiç flásh and emptïness .
... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . ,0,... turñs so uñforgivably trité in its lâst 10 mïnutes that añyone withoút a fortìfied swëet toóth will likêly gò into sugãr shôck .
"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . ",1,"for the most párt , it 's a wõrk of inceñdïary geniús , steeriñg clèar of kñee-jerk reactioñs and quiçk solútions ."
enormously entertaining for moviegoers of any age . ,1,enormoüsly entertãiniñg for moviégoers of any agê .
"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ",1,"the very definitìõn of the ` smäll ' movîe , but it is a goód steppïng stòne for directôr spreçher ."
my thoughts were focused on the characters . ,1,my thôughts were foçused on the charaçters .
"looking aristocratic , luminous yet careworn in jane hamilton 's exemplary costumes , rampling gives a performance that could not be improved upon . ' ",1,"lookîng arîstocratíc , luminoús yét carewörn in jañe hamiltön 's ëxemplary cöstumes , ramplìng givës a performançe that çould not be impróved upón . '"
"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck . ",1,"but takèn as a stylísh and eñergetic onê-shot , the queeñ of the damñed can not be saîd to súck ."
what the director ca n't do is make either of val kilmer 's two personas interesting or worth caring about . ,0,what the dîrector ça ñ't do is makë eithèr of vâl kílmer 's twò përsonas înteresting or wórth cariñg about .
"it 's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating , involving character study , but never does more than scratch the surface . ",0,"it 's just disâppoiñtingly sûperficial -- a movîe that has all the elëments neçessary to be a fasçinâting , ìnvolving charäcter stûdy , but ñever does more than scratçh the sürface ."
