text,label,attacked_text
"a tender , witty , captivating film about friendship , love , memory , trust and loyalty . ",1,"a tеnder , wittу , captivаting fіlm about friendshіp , lоve , memоry , trust and lоyalty ."
one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece . ,1,оne of the bеst fіlms of the уear with its еxploratiоn of the obstаcles to hаppiness faсed by fivе cоntemрorary indіviduals ... a рsycholоgical masterpieсе .
"it ca n't decide if it wants to be a mystery/thriller , a romance or a comedy . ",0,"it cа n't deсide if it wаnts to be a mystеry/thriller , a romancе or a comеdy ."
a giggle a minute . ,1,a gigglе a mіnute .
"this piece of channel 5 grade trash is , quite frankly , an insult to the intelligence of the true genre enthusiast . ",0,"this piecе of chаnnel 5 grаde trаsh is , quіte frаnkly , an іnsult to the intelligеnce of the truе genrе enthusіast ."
"mattei is tiresomely grave and long-winded , as if circularity itself indicated profundity . ",0,"mattеi is tiresоmely grаve and long-windеd , as if circulаrity itself іndicated profundіty ."
it 's a beautiful madness . ,1,it 's a bеautiful madnеss .
... the movie is just a plain old monster . ,0,... the moviе is just a plаin оld monstеr .
"writer-director 's mehta 's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres . ",1,"writer-dіrector 's mehtа 's еffort has tоns of сharm and the whіmsy is in the miхture , the іntоxicating masalа , of culturеs and fіlm genrеs ."
"an absurdist comedy about alienation , separation and loss . ",0,"an аbsurdist comedу about alienatiоn , separatiоn and lоss ."
"though it 's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class . ",1,"thоugh it 's beсome аlmost redundаnt to saу so , mаjor kudоs gо to lеigh for аctually сasting peoplе who loоk working-сlass ."
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character . ",0,"schaeffеr has to fіnd some hоok on which to hаng his persistеntly usеless moviеs , and it mіght as wеll be the resuscitatiоn of the middlе-aged chаracter ."
it 's like watching a nightmare made flesh . ,0,it 's likе watсhing a nightmаre madе flеsh .
k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . ,0,k-19 exрloits our substantіal collеctive fеar of nuсlear holоcaust to genеrate сheap hollуwood tеnsion .
( a ) n utterly charming and hilarious film that reminded me of the best of the disney comedies from the 60s . ,1,( a ) n uttеrly chаrming and hilariоus fіlm that remіnded me of the bеst of the disneу comеdies from the 60s .
"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins . ",1,"and if you 'rе not neаrly movеd to teаrs by a couрle of sсenes , you 'vе gоt icе watеr in your vеins ."
... the film suffers from a lack of humor ( something needed to balance out the violence ) ... ,0,... the fіlm suffеrs from a lаck of humоr ( somethіng nеeded to balanсe out the violenсe ) ...
"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand . ",0,"i sympathizе with the рlight of these familіes , but the movіe does n't do a very gоod jоb conveуing the issuе at hаnd ."
there has always been something likable about the marquis de sade . ,1,there has аlways been somеthing lіkable about the mаrquis dе sаde .
i thought my own watch had stopped keeping time as i slogged my way through clockstoppers . ,0,i thоught my own wаtch had stoрped keеping timе as i sloggеd my wаy through clockstoрpеrs .
"corny , schmaltzy and predictable , but still manages to be kind of heartwarming , nonetheless . ",1,"cоrny , sсhmaltzy and рredictable , but stіll mаnages to be kіnd of heаrtwarming , nоnetheless ."
"it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . ",0,"it has its momеnts of swаggering сamarаderie , but more оften just fеels generiс , derivatіve and donе to dеath ."
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with little of the nervy originality of its groundbreaking small-screen progenitor . ",0,"as the latеst bіd in the tv-to-mоvie franchіse gаme , i sрy makеs its big-scrеen entrу with lіttle of the nеrvy originalіty of its groundbrеaking small-scrеen progenіtor ."
two hours fly by -- opera 's a pleasure when you do n't have to endure intermissions -- and even a novice to the form comes away exhilarated . ,1,twо hоurs flу by -- оpera 's a pleаsure when you do n't have to endurе intеrmissions -- and evеn a novіce to the fоrm comеs awaу еxhilarated .
a good piece of work more often than not . ,1,a goоd piеce of wоrk more oftеn than not .
villeneuve spends too much time wallowing in bibi 's generic angst ( there are a lot of shots of her gazing out windows ) . ,0,villenеuve spеnds too muсh timе wаllowing in bіbi 's generіc аngst ( there are a lоt of shоts of her gаzing out windоws ) .
i just loved every minute of this film . ,1,i just lovеd everу mіnute of this fіlm .
"delivers the same old same old , tarted up with latin flava and turned out by hollywood playas . ",0,"dеlivers the same оld same оld , tartеd up with lаtin flаva and turnеd out by hollywоod plаyas ."
director uwe boll and the actors provide scant reason to care in this crude '70s throwback . ,0,dirеctor uwе bоll and the actоrs provіde sсant reasоn to carе in this crudе '70s throwbaсk .
"this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . ",0,"this moviе is sоmething of an imрostor itself , stretсhing and paddіng its materіal in a blur of dеad еnds and dіstracting сamera wоrk ."
"slapstick buffoonery can tickle many a preschooler 's fancy , but when it costs a family of four about $ 40 to see a film in theaters , why spend money on a dog like this when you can rent a pedigree instead ? ",0,"slaрstick buffoоnery can tіckle manу a рreschooler 's fanсy , but when it сosts a fаmily of fоur about $ 40 to sеe a fіlm in thеaters , why sрend mоney on a dоg lіke this when you can rеnt a рedigree instеad ?"
"a full world has been presented onscreen , not some series of carefully structured plot points building to a pat resolution . ",1,"a full wоrld has been рresented onscrеen , not some serіes of carеfully struсtured рlot poіnts buildіng to a pаt resolutіon ."
"although german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists . ",1,"аlthough germаn cоoking does not comе reаdily to mіnd when consіdering the wоrld 's bеst cuіsine , mоstly marthа сould mаke deutchlаnd a poрular destinatiоn for hungrу tоurists ."
i do n't think i laughed out loud once . ,0,i do n't thіnk i lаughed out lоud once .
a string of rehashed sight gags based in insipid vulgarity . ,0,a strіng of rеhashed sіght gаgs bаsed in іnsipid vulgaritу .
this movie is maddening . ,0,this moviе is maddenіng .
the script is n't very good ; not even someone as gifted as hoffman ( the actor ) can make it work . ,0,the scriрt is n't very goоd ; not evеn sоmeone as giftеd as hоffman ( the аctor ) can mаke it wоrk .
"one of those energetic surprises , an original that pleases almost everyone who sees it . ",1,"onе of those еnergetic surprisеs , an оriginal that рleases almоst everyоne who seеs it ."
"it 's one of those baseball pictures where the hero is stoic , the wife is patient , the kids are as cute as all get-out and the odds against success are long enough to intimidate , but short enough to make a dream seem possible . ",1,"it 's оne of those basеball picturеs where the herо is stoіc , the wifе is рatient , the kіds are as сute as all gеt-out and the оdds against suсcess are lоng enоugh to іntimidate , but shоrt enоugh to mаke a drеam seеm pоssible ."
"it haunts you , you ca n't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ",1,"it hаunts you , you сa n't fоrget it , you admirе its сonсeption and are ablе to resolvе some of the сonfusions you had while watсhing it ."
"( næs ) directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage . ",1,"( næs ) dirеcted the stagе vеrsion of еlling , and gеts finе pеrformances from his twо leаds who originatеd the charactеrs on stagе ."
"you wo n't like roger , but you will quickly recognize him . ",0,"you wо n't likе rоger , but you will quіckly rеcognize him ."
it 's made with deftly unsettling genre flair . ,1,it 's madе with deftlу unsеttling gеnre flaіr .
"we know the plot 's a little crazy , but it held my interest from start to finish . ",1,"we knоw the plоt 's a lіttle crаzy , but it hеld my іnterest from stаrt to fіnish ."
"having had the good sense to cast actors who are , generally speaking , adored by the movie-going public , khouri then gets terrific performances from them all . ",1,"having had the gоod sеnse to cаst аctors who are , generallу sрeaking , adоred by the movie-gоing publіc , khourі then gеts tеrrific performancеs from them all ."
"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past . ",1,"a simplе , but grittу and well-аcted ensеmble dramа that encоmpasses a рotent metaphоr for a сountry stіll deаling with its fasсist pаst ."
"for all its technical virtuosity , the film is so mired in juvenile and near-xenophobic pedagogy that it 's enough to make one pine for the day when godard can no longer handle the rigors of filmmaking . ",0,"for all its teсhnical virtuosіty , the fіlm is so mіred in juvenilе and neаr-xenophobiс pedаgogy that it 's enоugh to mаke оne pіne for the daу when godаrd can no lоnger handlе the rigоrs of fіlmmaking ."
the affectionate loopiness that once seemed congenital to demme 's perspective has a tough time emerging from between the badly dated cutesy-pie mystery scenario and the newfangled hollywood post-production effects . ,0,the affectіonаte lоopiness that once seemеd congenitаl to dеmme 's рerspеctive has a tоugh tіme еmerging from between the bаdly dаted сutesy-pie mystеry sсenario and the newfanglеd hollywoоd pоst-productіon еffects .
"( t ) here 's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . ",0,"( t ) here 's only so muсh anyоne can do with a flоrid , оverplotted , annе ricе roсk 'n' rоll vampіre novеl before the buіlt-in sillinеss of the wholе аffair defеats them ."
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers . ",0,"a disаppointmеnt for those who lоve аlternate versiоns of the bаrd , partіcularly onеs that invоlve deеp fryеrs and hamburgеrs ."
"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . ",1,"bylеr rеveals his chаracters in a waу that intrіgues and еven fascinatеs us , and he nevеr rеduces the situatiоn to simрle melоdrama ."
"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . ",0,"it tаkes a strangе kіnd of lazіness to wаste the talеnts of robеrt forstеr , annе meаra , eugenе lеvy , and rеginald vеljohnson all in the same movіe ."
"i do n't mind having my heartstrings pulled , but do n't treat me like a fool . ",0,"i do n't mіnd having my heаrtstrings pullеd , but do n't treаt me lіke a fоol ."
holm ... embodies the character with an effortlessly regal charisma . ,1,hоlm ... embоdies the charaсter with an effortlesslу regаl сharisma .
the subtle strength of `` elling '' is that it never loses touch with the reality of the grim situation . ,1,the subtlе strеngth of `` ellіng '' is that it nevеr lоses tоuch with the reаlity of the grіm situаtion .
"utterly lacking in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film . ",0,"uttеrly lаcking in сharm , wіt and іnvention , robеrto benignі 's pіnоcchio is an astonіshingly bаd fіlm ."
the end result is a film that 's neither . ,0,the еnd rеsult is a fіlm that 's neіther .
it 's a lovely film with lovely performances by buy and accorsi . ,1,it 's a lovеly fіlm with lоvely performаnces by buу and acсorsi .
rare birds has more than enough charm to make it memorable . ,1,rаre bіrds has more than еnough chаrm to mаke it memorablе .
"in all , this is a watchable movie that 's not quite the memorable experience it might have been . ",0,"in all , this is a wаtchable mоvie that 's not quіte the memоrable expеriеnce it mіght have been ."
it treats women like idiots . ,0,it treаts womеn lіke idiоts .
it made me want to wrench my eyes out of my head and toss them at the screen . ,0,it mаde me wаnt to wrеnch my eyеs out of my hеad and tоss them at the sсreen .
burns never really harnesses to full effect the energetic cast . ,0,burns nevеr reallу harnеsses to full effeсt the energеtic cаst .
"it takes a certain kind of horror movie to qualify as ` worse than expected , ' but ghost ship somehow manages to do exactly that . ",0,"it takеs a certаin kіnd of horrоr mоvie to qualіfy as ` worsе than expectеd , ' but ghоst shіp sоmehow managеs to do exаctly that ."
"does n't offer much besides glib soullessness , raunchy language and a series of brutal set pieces ... that raise the bar on stylized screen violence . ",0,"does n't offеr muсh besidеs glіb soullеssness , rаunchy languаge and a serіes of brutаl sеt piеces ... that raisе the bаr on stуlized sсreen violencе ."
"all the amped-up tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that . ",0,"all the amрed-up tоny hawk-stylе stunts and thrashіng rap-mеtal сa n't disguisе the fаct that , reallу , we 'vе been here , donе that ."
no aspirations to social import inform the movie version . ,0,no aspіrations to sociаl imрort infоrm the moviе vеrsion .
"instead , he shows them the respect they are due . ",1,"insteаd , he shоws them the respеct they are duе ."
taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . ,0,taylоr appeаrs to have blоwn his entirе budgеt on soundtraсk rіghts and had nоthing lеft over for jokеs .
"uses sharp humor and insight into human nature to examine class conflict , adolescent yearning , the roots of friendship and sexual identity . ",1,"usеs sharр humоr and insіght into humаn naturе to еxamine сlass conflіct , adоlescent yeаrning , the roоts of friendshіp and seхual identіty ."
"with the exception of some fleetingly amusing improvisations by cedric the entertainer as perry 's boss , there is n't a redeeming moment here . ",0,"with the exсeрtion of some fleetinglу аmusing іmprovіsations by сedric the entertaіner as рerry 's bоss , there is n't a redeemіng momеnt here ."
do not see this film . ,0,do not seе this fіlm .
"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama . ",1,"a gоrgeous , high-sрirited musіcal from indіa that exquisіtely blеnds musіc , danсe , sоng , and hіgh dramа ."
"the acting , costumes , music , cinematography and sound are all astounding given the production 's austere locales . ",1,"the aсting , costumеs , musіc , cinematogrаphу and sоund are all аstounding givеn the produсtion 's аustere loсales ."
"( director ) o'fallon manages to put some lovely pictures up on the big screen , but his skill at telling a story -- he also contributed to the screenplay -- falls short . ",0,"( dirеctor ) o'fаllon mаnages to рut some lovelу picturеs up on the bіg scrеen , but his skіll at tellіng a storу -- he аlso сontributed to the screenplаy -- fаlls shоrt ."
rarely has so much money delivered so little entertainment . ,0,rаrely has so muсh moneу delіvered so lіttle еntertainment .
should have been someone else - ,0,should have been somеone еlse -
"( t ) his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . ",1,"( t ) his beguilіng belgіan fablе , very muсh its own drоll and delicаte littlе fіlm , has some tоuching thіngs to saу about what is impоrtant in lifе and why ."
"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting . ",1,"whethеr writer-dirеctor аnne fontaіne 's fіlm is a ghоst stоry , an aсcount of a nervоus brеakdown , a trіp down mеmory lаne , all thrеe or nоne of the above , it is as seduсtive as it is hаunting ."
"a psychological thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana . ",1,"a psychologіcаl thrіller with a genuinelу spoоky рremise and an аbove-avеrage сast , actоr bіll рaxton 's dіrecting dеbut is a creeрy sliсe of gоthic rurаl ameriсana ."
cq 's reflection of artists and the love of cinema-and-self suggests nothing less than a new voice that deserves to be considered as a possible successor to the best european directors . ,1,сq 's reflеction of аrtists and the lovе of cinemа-and-self suggеsts nothіng lеss than a nеw vоice that deservеs to be considerеd as a рossible succеssor to the bеst еuropean directоrs .
coughs and sputters on its own postmodern conceit . ,0,сoughs and sрutters on its own postmоdern conceіt .
the film 's tone and pacing are off almost from the get-go . ,0,the fіlm 's tonе and pacіng are off almоst from the gеt-go .
"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear . ",1,"you 'll gаsp appallеd and lаugh оutraged and possiblу , watсhing the spеctacle of a рromising уoung lаd trеading desperatеly in a nastу sеa , shеd an еrrant tеar ."
michael gerbosi 's script is economically packed with telling scenes . ,1,michаel gerbosі 's sсript is ecоnomicallу paсked with tellіng sсenes .
"in exactly 89 minutes , most of which passed as slowly as if i 'd been sitting naked on an igloo , formula 51 sank from quirky to jerky to utter turkey . ",0,"in еxactly 89 mіnutes , most of which рassed as slowlу as if i 'd been sittіng nakеd on an iglоo , fоrmula 51 sаnk from quіrky to jеrky to uttеr turkеy ."
huston nails both the glad-handing and the choking sense of hollow despair . ,1,hustоn naіls both the glad-hаnding and the chokіng sensе of hоllow despаir .
holden caulfield did it better . ,0,holdеn cаulfield did it bеtter .
"jason x is positively anti-darwinian : nine sequels and 400 years later , the teens are none the wiser and jason still kills on auto-pilot . ",0,"jasоn х is positіvely anti-dаrwinian : ninе sequеls and 400 yеars lаter , the tеens are nоne the wіser and jаson stіll kіlls on auto-pilоt ."
my reaction in a word : disappointment . ,0,my reactіon in a wоrd : disаppоintment .
"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know . ",1,"... a storу we have n't seеn on the bіg screеn before , and it 's a stоry that we as ameriсans , and humаn bеings , should knоw ."
a working class `` us vs. them '' opera that leaves no heartstring untugged and no liberal cause unplundered . ,1,a workіng сlass `` us vs. them '' оpera that leаves no heartstrіng untuggеd and no lіberal causе unplunderеd .
it 's fascinating to see how bettany and mcdowell play off each other . ,1,it 's fascinatіng to sеe how bettanу and mcdоwell plaу off each other .
plays like a volatile and overlong w magazine fashion spread . ,0,plaуs lіke a volatilе and overlоng w magаzine fashіon sprеad .
"the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . ",0,"the most hopelеssly monоtonous fіlm of the уear , notеworthy only for the gimmiсk of being filmеd as a singlе unbrоken 87-mіnute takе ."
american chai encourages rueful laughter at stereotypes only an indian-american would recognize . ,0,amerіcan сhai encоurages ruеful lаughter at stereotyрes only an indian-аmеrican wоuld recognіze .
"crackerjack entertainment -- nonstop romance , music , suspense and action . ",1,"crаckerjack еntertainment -- nonstоp romancе , musiс , susрense and actiоn ."
bad . ,0,bаd .
a by-the-numbers effort that wo n't do much to enhance the franchise . ,0,a by-thе-numbers еffort that wо n't do muсh to еnhance the franchisе .
if steven soderbergh 's ` solaris ' is a failure it is a glorious failure . ,1,if stevеn sоderbergh 's ` solarіs ' is a failurе it is a glоrious fаilure .
intriguing documentary which is emotionally diluted by focusing on the story 's least interesting subject . ,1,intriguіng documentarу which is emotionallу dilutеd by focusіng on the stоry 's leаst interеsting subjeсt .
"one of the more irritating cartoons you will see this , or any , year . ",0,"оne of the more irrіtating cartoоns you will seе this , or any , yeаr ."
"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . ",0,"the fіlm is basеd on truth and yеt there is sоmething about it that fеels incompletе , as if the rеal stоry stаrts just arоund the cornеr ."
directed in a paint-by-numbers manner . ,0,direсted in a paint-by-numbеrs mannеr .
"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining . ",0,"thоugh рerry and hurlеy makе insрiring effоrts to brеathe lifе into the disjоinted , haрhazard sсript by jaу schеrick and davіd rоnn , neithеr the aсtors nor dіrector regіnald hudlіn can mаke it more than fitfullу entertaіning ."
"samira makhmalbaf 's new film blackboards is much like the ethos of a stream of consciousness , although , it 's unfortunate for the viewer that the thoughts and reflections coming through are torpid and banal ",0,"samirа makhmalbаf 's nеw fіlm blаckboards is muсh likе the ethоs of a strеam of consciousnеss , аlthough , it 's unfortunatе for the vіewer that the thоughts and reflectіons comіng through are torpіd and banаl"
it wants to tweak them with a taste of tangy new humor . ,1,it wаnts to tweаk them with a tаste of tangу nеw humоr .
the heavy-handed film is almost laughable as a consequence . ,0,the heavу-handed fіlm is аlmost lаughable as a consequеnce .
among the year 's most intriguing explorations of alientation . ,1,amоng the yeаr 's most intriguіng exрloratiоns of alientatiоn .
"the jabs it employs are short , carefully placed and dead-center . ",1,"the jаbs it emрloys are shоrt , carеfully plaсed and deаd-center ."
"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction . ",0,"it 's so medіocre , despіte the dуnamic duо on the marqueе , that we just cа n't gеt no satisfactiоn ."
"it just may inspire a few younger moviegoers to read stevenson 's book , which is a treasure in and of itself . ",1,"it just maу inspirе a few уounger moviegoеrs to rеad stеvenson 's boоk , which is a trеasure in and of itself ."
good old-fashioned slash-and-hack is back ! ,1,gоod оld-fashioned slash-аnd-hack is baсk !
here 's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . ,0,here 's уet anоther studiо hоrror frаnchise muckіng up its storуline with glitchеs сasual fаns cоuld сorrect in their sleeр .
"a misogynistic piece of filth that attempts to pass itself off as hip , young adult entertainment . ",0,"a misogynistiс piecе of fіlth that attemрts to pаss itself off as hіp , yоung аdult entertaіnment ."
as unseemly as its title suggests . ,1,as unseеmly as its titlе suggеsts .
the film 's few ideas are stretched to the point of evaporation ; the whole central section is one big chase that seems to have no goal and no urgency . ,0,the fіlm 's few іdeas are stretchеd to the pоint of evаporаtion ; the wholе сentral sectіon is оne bіg chаse that seеms to have no gоal and no urgencу .
"for each chuckle there are at least 10 complete misses , many coming from the amazingly lifelike tara reid , whose acting skills are comparable to a cardboard cutout . ",0,"for each сhuckle there are at lеast 10 cоmplete mіsses , manу сoming from the amazinglу lifelіke tarа rеid , whоse actіng skіlls are сomparable to a cardbоard cutоut ."
not since japanese filmmaker akira kurosawa 's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . ,1,not sincе jaрanese fіlmmaker аkira kurosаwa 's rаn have the savagеry of cоmbat and the speсter of dеath been visualіzed with such operatіc grаndeur .
fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away . ,1,fresnаdillo 's dаrk and jоlting imаges have a waу of рlying into your subconsсious lіke the nіghtmare you had a weеk agо that wо n't gо аway .
"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . ",1,"josе campanеlla delivеrs a lоosely autоbiograрhical storу brushеd with sentimentalitу but brіmming with gеntle humоr , bittersweеt рathos , and lyrіc momеnts that lingеr lіke snapshоts of memоry ."
"moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not . ",1,"moodу , heartbreakіng , and filmеd in a naturаl , unfоrced stylе that mаkes its charаcters sеem еntirely cоnvincing еven when its scriрt is not ."
a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair . ,1,a mоvie that rеminds us of just how eхciting and satisfyіng the fаntasy cіnema can be when it 's approасhed with imaginatiоn and flaіr .
"there 's too much falseness to the second half , and what began as an intriguing look at youth fizzles into a dull , ridiculous attempt at heart-tugging . ",0,"there 's too muсh falsenеss to the secоnd hаlf , and what bеgan as an intrіguing loоk at уouth fіzzles into a dull , rіdiculous аttempt at hеart-tugging ."
cool ? ,1,cоol ?
"an occasionally funny , but overall limp , fish-out-of-water story . ",0,"an oсcasіonally funnу , but ovеrall limр , fish-out-of-wаter storу ."
it 's a charming and often affecting journey . ,1,it 's a charmіng and oftеn affectіng journеy .
"it 's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it 's about as exciting as a sunburn . ",0,"it 's іnoffensive , chеerful , buіlt to іnspire the уoung peoplе , sеt to an unеnding soundtrаck of beaсh рarty pоp numbеrs and asidе from its rеmarkable camеrawork and awesomе scenerу , it 's about as excіting as a sunburn ."
"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . ",1,"gеnerally , clоckstоppers will fulfіll your wіldest fantasiеs about being a differеnt kіnd of tіme travеler , while hapрily kіlling 94 mіnutes ."
"if there 's one thing this world needs less of , it 's movies about college that are written and directed by people who could n't pass an entrance exam . ",0,"if there 's оne thіng this wоrld neеds lеss of , it 's movіes about cоllege that are writtеn and dirеcted by peoрle who сould n't рass an entrаnce еxam ."
another in-your-face wallow in the lower depths made by people who have never sung those blues . ,0,anothеr in-yоur-face wаllow in the lоwer dеpths mаde by peoplе who have nevеr sung those bluеs .
moretti 's compelling anatomy of grief and the difficult process of adapting to loss . ,0,morеtti 's сompelling anatоmy of grіef and the dіfficult procеss of adaрting to lоss .
confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it . ,0,сonfirms the nаgging susрicion that ethаn hаwke wоuld be evеn worsе behіnd the camеra than he is in frоnt of it .
basically a static series of semi-improvised ( and semi-coherent ) raps between the stars . ,0,basicallу a stаtic seriеs of semi-іmprоvised ( and semi-сoherent ) raрs between the stаrs .
slick piece of cross-promotion . ,1,slіck piеce of crоss-promotiоn .
one of the smartest takes on singles culture i 've seen in a long time . ,1,onе of the smartеst takеs on sіngles culturе i 'vе seеn in a lоng timе .
it provides an honest look at a community striving to anchor itself in new grounds . ,1,it provіdes an honеst lоok at a cоmmunity strіving to anсhor itself in nеw grоunds .
or emptying rat traps . ,0,or emptуing rаt trаps .
a valueless kiddie paean to pro basketball underwritten by the nba . ,0,a vаlueless kiddiе рaean to prо basketbаll undеrwritten by the nbа .
a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . ,1,a literаte presentatіon that wonderfullу weаves a murdеrous evеnt in 1873 with murderоus rаge in 2002 .
a sequel that 's much too big for its britches . ,0,a sequеl that 's muсh too bіg for its britchеs .
"it 's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . ",0,"it 's hаrd to likе a fіlm about a guу who is uttеrly unlikеable , and shіner , starrіng miсhael cаine as an аging britіsh boхing рromoter desрerate for a tastе of fаme and fоrtune , is certаinly that ."
hit and miss as far as the comedy goes and a big ole ' miss in the way of story . ,0,hіt and mіss as fаr as the cоmedy goеs and a bіg olе ' mіss in the wаy of stоry .
the terrific and bewilderingly underrated campbell scott gives a star performance that is nothing short of mesmerizing . ,1,the terrifіc and bеwilderingly underratеd camрbell scоtt gіves a stаr performancе that is nothіng shоrt of mеsmerizing .
"while ( hill ) has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . ",0,"while ( hіll ) has leаrned nеw triсks , the triсks alоne are not enоugh to salvаge this lifelеss bоxing fіlm ."
"kinnear does n't aim for our sympathy , but rather delivers a performance of striking skill and depth . ",1,"kinnеar does n't аim for our symрathy , but rаther delivеrs a performancе of strikіng skіll and dеpth ."
"a poignant , artfully crafted meditation on mortality . ",1,"a pоignant , аrtfully crаfted meditatiоn on mоrtality ."
it 's fun lite . ,1,it 's fun lіte .
"excessive , profane , packed with cartoonish violence and comic-strip characters . ",0,"excеssive , profаne , рacked with cartoоnish violenсe and comiс-strip chаracters ."
"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . ",1,"wіthout evеr bеcoming didаctic , dіrector сarlos cаrrera eхpertly weavеs this novelistiс stоry of entanglеd іnterrеlationships and cоmplex moralіty ."
a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going . ,0,a dumb mоvie with dumb charactеrs doing dumb thіngs and you have to be reallу dumb not to sеe where this is goіng .
"a smart , witty follow-up . ",1,"a smаrt , wіtty follоw-up ."
"macdowell , whose wifty southern charm has anchored lighter affairs ... brings an absolutely riveting conviction to her role . ",1,"macdowеll , whosе wіfty sоuthern chаrm has anсhored lіghter affaіrs ... brіngs an absоlutely rivetіng convictiоn to her rolе ."
i am sorry that i was unable to get the full brunt of the comedy . ,0,i am sorrу that i was unаble to gеt the full brunt of the comedу .
"if you can stomach the rough content , it 's worth checking out for the performances alone . ",1,"if you can stomаch the rоugh сontent , it 's wоrth chеcking out for the performanсes alonе ."
"the film is quiet , threatening and unforgettable . ",1,"the fіlm is quіet , thrеatening and unforgеttable ."
a synthesis of cliches and absurdities that seems positively decadent in its cinematic flash and emptiness . ,0,a synthеsis of сliches and аbsurdities that sеems positіvely deсadent in its cinematіc flаsh and emptinеss .
... turns so unforgivably trite in its last 10 minutes that anyone without a fortified sweet tooth will likely go into sugar shock . ,0,... turns so unforgivablу tritе in its lаst 10 minutеs that anуone withоut a fortifiеd sweеt tоoth will likеly gо into sugаr shoсk .
"for the most part , it 's a work of incendiary genius , steering clear of knee-jerk reactions and quick solutions . ",1,"for the most рart , it 's a wоrk of incеndiary genіus , steеring сlear of knеe-jerk rеactions and quіck solutiоns ."
enormously entertaining for moviegoers of any age . ,1,еnormously entertaіning for movіegoers of any agе .
"the very definition of the ` small ' movie , but it is a good stepping stone for director sprecher . ",1,"the very definitіon of the ` smаll ' mоvie , but it is a gоod steppіng stonе for direсtor sprechеr ."
my thoughts were focused on the characters . ,1,my thоughts were focusеd on the charаcters .
