id,text,split
2600593,"            News comes from News.com     1)   Apple investigating complaints of iPod static .  Apple Computer says it is looking into some users' complaints of sound problems--ranging from crackling sound to interrupted play--with the iPod Mini.   2)   Intel cuts Itanium fat with new chips, tech .  The chipmaker announces two new Itanium processors for two-processor servers, another step in the company's efforts to eliminate price as a barrier to Itanium acceptance.   3)   Wayport plans to serve McDonald's with Wi-Fi .  Wayport has won a contract to become the sole provider of wireless Internet access in thousands of McDonald's restaurants.   4)   FCC is taking wrong turn on digital media .Public-interest advocate Gigi Sohn says that the FCC is perilously close to knuckling under to a powerplay that will limit the way consumers can use their digital media.   5)   Google plans trademark gambit .The search engine giant plans to remove some limits on keyword advertising sales, highlighting a high-stakes gamble for its popular advertising service.          ",train
3383652,"           I m disturbed by the fact that I can't get a chalet for my stupid brother's 21st birthday in september. Notwithstanding that it is a weekend and it so coincides with the 1-week school holidays too.  Tried all means and ways but sadly, there is only the coasta sand resort left. All I can choose now is the venue, either pasir ris or east coast.   This is what happens :   14 June 2004 Entrusted Alex to ballot for the Changi Chalet. He happily called to say that though he didn't manage to get the one with the sea view but a chalet with a fountain view. (Double-storey, 2 bedrooms, kitchen, common area for bbq etc)... Sounds real good and cheap ($150 ++) for 4D/3N. Close relatives aka Yiping, Yiling and Ruiyi were informed. We were so excited at that time...  'oh boy oh boy, we can go sentosa and play for the entire day'    18 June 2004 @ 11.30 am  I got 3 missed calls from him on 18 June within a span of 5 min. Geezz.. must be damn urgent, i thought. All of a sudden, I got a headache which is giving me hell, after returning call to him. For whatever reason, he didn't manage to get the chalet, not even the fountain view.  'Give me any chalet, I dun mind, even if it faces the gate'   18 June 2004 @ 10.15 pm  Surf the net for info on chalets. Checked out coasta sand (abundant availabilty), sentosa, chervons etc... The sentosa holiday chalet caught my eye. Imagine 12 beds in 3 rooms, double-storey, fully airconditioned, kitchen, common area for bbq. At least, it sounds more decent. Of course, it comes in a higher price, $210 per night.    18 June 2004 @ 11 pm  Broke the bad news to my brother and parents that the changi chalet didn't fall through, as planned. But the backup plan would be sentosa. Actually I love the sentosa chalet. It would be really cool when almost every chalet which my brother attend this year would be in coasta sand... and his will be in sentosa. Started to debate whether sentosa is a such a good idea. Questions were raised. So I decided to call the admin office tomorrow to find out more.   19 June 2004 @ 6.50 pm  I must say this.... today is a real busy day for me. So naturally, The intended call slipped my mind.   20 June 2004 @ 11.20 am  ArGhhhhhhh... Sentosa chalets are fully booked.   20 June 2004 @ 1.30 pm  ARRRGGGHHHHHHHHHHH.... Chervons chalets are also fully booked. What;s wrong with these ppl? It is now only June and all the decent chalets in Spore are FULLY BOOKED for that particular week in Sep. Come on, ppl, relaz... spare me one, just one...   21 June 2004 @ 8.20 pm  Reality finally sunk in. Be the ordinary folk and get a coasta sand chalet. In case, you folks are wondering why I insist on making coasta sand my last resort, my stupid bro is gonna invite 50 (min) pax to his 'bday party'. Last heard, that includes some of his primary school classmates. Can't believe it.. so my dad made this comment : ' luckily we moved house and so he didn't keep in contact with his kindergarten classmates''.    22 June 2004 @ 11.30 am  Surf the web again to find out the rates. Damn ex for such a small place. Saw the promotions. It is half of the published price but valid till 30 June 2004. Called them to find out about promotions in Sep.   Old ah beh :'now promotion not out yet, you must call back later'.  Me : 'when should i call back'?  ah beh : 'in late aug lor'  Me : 'Hah, i want to book 2nd week of sep leh'  ah beh : 'also must wait lor... if you book now, later cannot take promotion price...'  Now I am in a dilemma. Should I be a cheap skate this time and wait for the promotion while risking being beaten to death by my brother or pay double the price and book now while my neighbour at the chalet might have only paid half?          ",train
3800075,"           Ok this is the second time ive tried to write this blog.&nbsp; my comp was being gay 2 days ago and it wouldnt publish- so here we go again.&nbsp;  We were on the way to butte to see farenheit 9/11.&nbsp; thanx to some people and their damn kids (aka casey and samwel) we were 20 mins late and never made it in.&nbsp; It was ok though i spose- id already seen it in missoula.&nbsp; Jury is still out on this one....  So were sittin in butte with nothing to do and its just me nathan casey zacher and stez ended up going to hastings and wal mart-yay heh- it was ok though.&nbsp; We came home it was a lil after 12 1230 maybe and me case and nathan chilled here for awhile.&nbsp; watched some of tyson and phillips band on caseys cam- i want to go see those guys.&nbsp; i bet they are good live. Jaclie and adam came for a lil while but everyone pretty much had to go home so a lil after 1 they left....except nathan.&nbsp; he and i hung around till about 230.&nbsp; I felt kinda awkward almost- i was glad he was there with me but i didnt really know waht to say.&nbsp; we went out in my backyard for a bit while he smoked a bowl then came back in and watched part of freddy vs. jason. God damnit! I havent seen this kid since he graduated pretty much and now he comes strolling back into our lives.&nbsp; Great timing.&nbsp; I cant let my feelings get the best of me this time.... but hes just so... different- beautifully different ( in a very good way- not like Mr. strange ass mormon man- now that is different to the extreme-bad)&nbsp;&nbsp; Even if i did let my feelings through i know what his answer is. 'i just want to be friends'&nbsp;&nbsp; fuck that phrase and all it stands for. &nbsp;That has been my moto pretty much since i&nbsp; discovered the male species, and now ironically and hypocritically ill have to use it soon with Mr. morman.&nbsp; How terrible is that.  How strange is that.&nbsp; that i would actually find someone who liked me.&nbsp; maybe there is hope for me yet.&nbsp; Pff not after i have the 'friends' chat with him.&nbsp; Now i know how jacklie felt with Tony. But anyways  Yesterday i had a party here.&nbsp; Nothin big- kinda tame, really.&nbsp; i had fun though.&nbsp; Nathan brought his guitar and we just kinda drank and chilled in my backyard while he played (what is it with the musical men?)&nbsp; Aww Sam was so funny!&nbsp; i think it was his first time ever being really drunk... he has always been kinda goody goody about it- but he was funny.&nbsp; He bonged 2 beers after he was already wasted and shit just got funnier. but all in all i had a good time.&nbsp; After everyone cleared out it was me jacklie stez and nathan.&nbsp; we talked till about 330-400 then i drove him home and stez left.&nbsp; Ohh and that sweet kid jacklie.&nbsp; I dont know anyone as caring as her.&nbsp; I had to get up early to go sing the anthem at the tourney (which i royally fucked up, being that i was hung over with 3 hrs of sleep and a shitty throat) but when i came home i crashed and jacklie was still here and she cleaned up all the cans and bottles we missed the night before and even washed some dishes- crazy kid.&nbsp; She left 10 dollars too, i dont know why she didnt owe me a damn thing. but i slipped the 10 back into her coat this afternoon :)  Ha well now that i have blabbed for fucking ever I shall retire. Until Time Next          ",train
2667951,"           Just so I don't forget... memo to myself...  Oh I know I know. Its so difficult. I think I need to personally start taking more risks and not being such a weeny. Ask some people out. They're cute - why not? It doesn't mean I'd be stuck with the wrong person or in a relationship, it just means that I'd have a chance at a make out or a cuddle or something. I need to stop being such a freak about it though... cuz really that guy was so cute and I couldn't even say ' hi, I need to get registered to vote, could you help me with that?' and now I don't need to get registered to vote... so I don't even have that anymore. Oh well.  ps. I'm going to be sitting in the bar all by myself... well not entirely.. I'll send you the correspondence I had with steve-o about it. :) Yes, no getting hung up about boys... more having fun. That way we'll minimize the rejection and add some spontaneity to our lives.  And dude. How more pathetic can it get than me lying in bed at 7:30 in the morning imagining the voter registration guy with his arm around my waist while we stayed there trying to convince ourselves that we didn't have to go to work.          ",train
2244144,"       9/11 Commission: 'We believe we are safer. But we are not safe.'  Ben Franklin: 'Those who sacrifice liberty to become more secure, lose both liberty and security.'  What I have been wondering is if anyone actually believes they are more secure than they were before 9/11.  Take for example if you were walking down a crowded street and you saw some Arab looking people. In our current society (in USA at least) we (as in the caucasian majority) probably will label these people as terrorists simply on their stereotype.  And of course the government is not trying to help us. With the current color scheme of terrorist threat they always warn us of looking out for suspiscious looking people. So what pops up into our heads? A Muslim male with a beard and a towel on his head.  Of course the other alternative when we see such a group is to do everyone's horrid impression of the Apu character on the Simpsons.  It is no wonder why they hate us.  So what does all of this have to do with security? Well by doing this we are making millions upon millions of people hate us more. Does hate make us more secure? I did not think so either.  Then there is the civil liberties we have given up just to 'protect' us. I could go on and on about these, and maybe I will on a future date, but simply the gain (if there is any) far outways the negatives.  So let me ask you one more time, do you feel more secure now than before? I definately do not. In fact, I feel less and less secure under the current methologally of making us more 'secure'.    ",train
3444474,"           So, yeah. Today marks another day in which I was called a whore.   Meh.   Nothing new.   The funny thing was, it came from Chris Hanel's MOTHER. Not Chris Hanel, no no...Chris Hanel's MOM.   All I have to say is...duba-u tee eff.   I mean really...the woman doesn't even know me, fuck, she hasn't even met me, and she decided to call me a ho.   Niiiice. I can see my reputation at '2k is a beautiful one. *shakes head*  I found it humorous, I mean...not initially...when I first read her statements about me, I wanted to cry, because I mean...what the fuck, she's judging me on a few things I said in the past.   I've changed, and we all know this.   I'm in a relationship where neither I nor the other plans on having sex before we are married.   I have decided, on my own accord, that I would save myself for when I got married.   My reputation preceeds me, apparently.   Meh.   If she chooses to think those things of me, so be it. I can't make the Hanel's believe one thing or another.   Atleast Chris doesn't view me like that. That's always a plus.   In a way, I'm glad she said that to me. I made myself proud, 'cuz I didn't fly off the handle.   I didn't even call her a bitch, go me!  Greg on the other hand...he was PISSED, lol. I mean I was upset, but he was P I S S E D. I would never talk to an adult like that, let's just put it that way, lol.  Anyhow, that's the end of my talking about crazy parents.   Expect a random, philosophical post later, I like those :)         ",train
416458,"       So the project that absolutetly had to be finished for today isn't. No great surprises there, but we're sooooo close. I hate this part of a project, where you can taste the end but it just keeps escaping you. My bugs list has been hovering at the 70-80 mark for over a week now, but it seems slightly more under control, although that might be because there's not much testing going on at the moment.  So I continue to work, distracting myself a little with news about the NASA Mars missions and Bush's announcement that man will return to the Moon and then go onto Mars by 2020. The geek in me is loving this and really wants it to happen, but then the realist kicks in and I have to wonder if it will come to pass. Remember that Bush Sr said much the same thing. I think this new proposal is more sensible in that Bush Jr isn't asking for pots of cach from Congress which would never happen. The first Moon race being a product of a time that, hopefully, will never return.  I don't hold with all these people who say that too much money is spent on Space and that it could be better diverted. That's just so much bollocks. It's just unfortunate that the benefits of Space activities can in no way be seen as originating from it.  Besides all the rational arguments there's the emotional argument that humans are natural explorers. Whether from curiosity or the innate survival instinct the fact remains. We will one day travel to other planets either because of proposals such as this or due to private enterprise seeing it as profitable.  One thing that people who are debating the latest proposals have not mentioned is X-prize, the competition for the first privately funded, sustainable human launch capability that is looking likely to be won this year or very early next year. Okay this is a small start, most of the projects only shooting for very low ballistic trajectories and not for orbit. But 2020 is a long way away, and once one team wins then someone will start making money from this stuff, then the expansion of the industry will rocket (pun intended)!  So by the end of the year we may have a viable private industry human launch capability, let us think what could private industry accomplish in 15/16 years. Well look at what the computer industry managed to do in it's first 15 years. From laboratory to desktop. The world is an extremely fast moving place at the best (or worst depending on who you are and how you look at such things), but when there is a major new, and untapped, industry to exploit things move fucking fast.  Personally I don't care how it all happens, just so long as I get to go into orbit at the least before I die...         ",train
918871,"       me work hard 5 days a week, sweeping garbage from the street.  come home not one book to read. Not nuf pictures for me see.  sit right down in favorite chair, wearing only under wear.  favorite night is saturday night, cause me can watch hockey fight. Me like hockey, Me like hockey.  Me no like pro basket ball, cause me short and they all tall, base ball slow like forset gump.  cept when robbie spits on ump.  wrestlemania not so great, me like to see hulk hogan skate.  t.v soccer not so hot, you play bad and you get shot.  Me like hockey, Me like hockey.  sweedish players must be geeks, cause they still got own real teeth.  Not like finish players names, whats a teemu anyway?  Rusians worst in history, got stupid names like vallery.  Me like sergae federov, me like him more if head were off.  ME LIKE HOCKEY, ME LIKE HOCKEY, ME LIKE HOCKEY, WE LIKE HOCKEY.  while i'm on the topic vancouver tonight in minissota, if they win, 2 canadian teams advance to the semi's, big year for canada.    NOEL UPDATE (unless you did, i forgot to check first)  GO MOTHER CANUCERS    ",train
2565017,"                  This  is the kind of stuff that happens to me all the time:  I walked to grocery store, filled a basked with food stuff, then I had a funny feeling in my brain, checked my wallet and  dang!  It's empty! *giggles* I had to put all the things I collected to the basked back to their own places and leave back home empty handed.   I'll try again later with better luck...  lol .  This silliness can be caused by 2 things in my life right now 1) I have really nasty  urlLink dysmenorrhea  right now... 2) I just got a surprise phonecall from my sweetheart :D It made me grin like mad and just forget about  everything  sensible :)   I'm betting on the latter reason :P  Hmm, what comes to my webdesign... I did plan something on paper, but it looks way too conventional... *sigh* I don't think my brain is going to do any creative work today. I'm also experiencing difficulty with my A-drive.... I don't get it why it is the way it is. I can get a normal sized diskette in there only if I fold it, lol. Why is the A-drive so small? Someone PLEASE tell me... is it for MP3s of what? My lappy handbook doesn't say anything about the A-drive....  I'm giving up on computers for a while now and give in to my stomach pains. *sigh* and wait for my love to call me again.... I'm counting on him to cheer me up. He always does, like no one else :D  P.S. The very strange weather continues in this town... today it's been on and off sunshine, not very warm, but with  snowing (!??!)  in between!!! Crazy!                ",train
2441206,"       Go download this, it's a good song but it's Japanese. Only Jpop and Jrock fans will like it. Hehe.  Name:YOU by Ayumi Hamasaki Lyrics: Ayumi Hamasaki  Your face is more beautiful when you're sad. I couldn't say even one word, When I noticed, you had brimmed over with tears. That must have hurt much more than I thought. I'm tired. I'm sorry that I didn't notice.  The spring wind rolls by, it draws a far off dream. The break in the summer clouds disappeared. The autumn sky is painful, the winter sea is cold The more I fall into a trance the more time passes.  Many events have slipped by. And you, here, now, I'm proud of you, always. People are not memories that you can put into words. They live holding onto their feelings.  Sometimes you take only the roundabout way and get tired. But the place I finally get to is just by your side, and my heart is healed. I want to be that kind of support someday.   Japanese Romanji Lyrics:  kimi no sono yokogao ga kanashii hodo kirei de nani hitotsu kotoba kakerarenakute kidzukeba namida afurete'ru kitto minna ga omotte iru yori zutto kizu tsuite'ta ne tsukarete ita ne kidzukazu ni ite gomen ne  haru no kaze tsutsumarete haruka na yume egaite natsu no kumo tokirete wa kiete itta aki no sora setsunakute fuyu no umi tsumetakute muchuu ni natte iku hodo toki wa tatte ita ne  takusan no dekigoto o kugurinukete kita n da soshite ima koko ni iru kimi no koto hokori ni omou itsu no hi mo hito tte kitto kotoba ni naranai you na omoide da to ka kimochi o kakae sou shite ikite iku n da ne  toomawari bakari shite tsukareru toki mo aru ne da kedo saigo ni tadoritsuku basho tte soba ni iru dake de tada kokoro ga iyasarete'ku sonna sasae ni itsu ka naritai to negau yo          ",train
3490500,"       The Libertarian Party  urlLink nominated it's candidate for president  yesterday. Catallarchy has an  urlLink interesting article  on the matter and I think I'll weigh in on it.  To be blunt, I'm for the total abolition of the state. Not limited government, not constitutional republicanism, but market based anarchy. To me, the LP and other mainstream libertarian organizations are acting foolish. They're spending so much money on getting in good with the government that they aren’t taking the time to support and take part in major research and educational efforts. I hate to sound pessimistic, but the LP isn't going to make a splash anywhere anytime soon if they do not have a major refocusing of their efforts from electoral politics to education. Lew Rockwell wrote a great  urlLink column  on the issue a little while back. I borrow from him when I say that to become a bureaucrat to fight bureaucracy, to join the state in order to roll it back, makes as much sense as fighting fire with matches and gasoline.          ",train
3414062,"           I adopted twins yesterday. Psycho, evil, black twins with extra toes. When I left this morning, they were hiding behind the couch. We haven't named them because we can't catch them to see what sex they are.  No - I'm not crazy (or at least no crazier than before this post). They're 8-week old  urlLink polydactyl kittens . All black. Both of them. They were raised in a barn and don't like people very much. My daughter thinks they hate her, and I had to explain that they hate everyone equally right now. Once they've settled in, they'll only hate Arthur.  Last night I could hear a plucking sound like they were scratching a screen. I came running down, and the obviously dumber of the two (most likely the male), had scaled the screen door all the way to the top and had wedged himself between that door and the glass door. He had a really good grip (I'm guessing it was his extra digits) and we had to nearly saw him in half to get him out.  What was he thinking? That the screen was easier to penetrate near the top? And if he did get through, it's a bit of a drop. Not a lot of fore-though there. Good grief. The smarter of the two just watched from the safety of the kitty litter (which they apparently know how to use).  Then, they cried for their mother and ran around knocking things down most of the night.  I'm not liking them too much right now, but I'm hoping we can all come to some sort of agreement soon. For instance, if they stop crying and maybe don't climb the screen, then I'll, say, continue to feed them and scoop their pooh. Whatdya think?  I was really excited about getting them - I was all pumped and hopping around and saying to Arthur every 5 minutes, 'Aren't you excited about getting them?' And he would look at me deadpan and say 'I'm happy that you're excited. Is that good enough?' (Arthur isn't a cat-person (and he recently found out that he's also not a dog-person either)).  Anyway - the actual purpose of this blog is the name issue we're having. Benjy wants to name them Pumpkin and Sweetie. Frankie wants to call them Zoro and Puss N' Boots, I want to call them Loki and Bartleby, and Arthur doesn't care (although he thinks Imwith and Stupid would be funny. Argh!).  Does anyone have a good idea for names for identical black cats of undetermined sex that have extra toes and are real hellians? If so, send them my way!          ",train
3415693,"                 Today was a very stay-in-grungy-clothes-and be-hermit-like-by-staying-indoors type of day, even though it was extremely nice weather.  althought tonight the neighbors are having a cookout in honor of us moving.  bless them.  i attempted to read 'dune', but it was so utterly boring that i failed.  although i did accomplish the first page.  i played snood, and got online among my diversions.  i also watched this discovery channel special about sri lankan monkeys.  it was so very entertaining to watch-- they raided a village lady's home, and took handfuls of flour and eggs and an entire cake!  and the tv info about it said: A tribe of monkeys in an abandoned Sri Lankan temple leads their pack in the form of gang criminals. It made me laugh hysterically.  It was all about their methods of life, and the chief elder and how they had like teeth-gnawing fights for leadership.  All primates are so cool.  And we have our prehensility.  And if that's not a word, it is now.  I also took part in a rousing round of Battleship with Royette.  Rousing round, indeed.  i most enjoy aliterations.  I don't have much more to say.  A new Monk is on tonight at 9.  I guess I'll post again post-cookout and Monk.        ",train
3324711,"             alright. So apparently there is this show on TV now called American something or other because all of these stupid shows  have  to be american, [not including Canadian Idol which was a total replica of American Idol.] Anyway, so this show is exactly like American Idol,  again , except this time theyre chosing the WORST singers.  I tell you, these people need to start coming up for new ideas for television shows. Plus, whats even worse it that they are encouraging these people to 'sing' and carry on as if they can. The only person on it that I saw was this guy who was definetly gay, singing something by destinys child or something and was wearing half a shirt. Honestly people, this is not normal entertainment. Im very sorry to say that I had just eating when I saw this 'Superstar' at work. My stomache was not the same after that. Plus think about how these people will feel after the judges tell them theyre awesome and then when they pick the worst one?? Can you spell suicide? Chances are, people that go on shows like this thinking theyre awesome have been tormented their whole lives and think this is some kind of miricle. And thats why I think this American show is disgusting. What ever happened to humanity? I guess Racism, Discrimination and just making fun of your own kind  is  the new pink, Brad.  Anyway thats enough ranting for me. Im looking at semi pictures trying to find some with me in them and no success so far, which is awesome :S thank you Jessica. Oh, theres one.   Listening To: Smashing Pumpkins          ",train
2299621,"                 To all my friends, here's Joni Mitchell's Woodstock song, in remembrance for the years past and a reminder for the years ahead. Have a meaningful and happy life :-)   I came upon a child of god He was walking along the road And I asked him, where are you going And this he told me I’m going on down to yasgur’s farm I’m going to join in a rock ’n’ roll band I’m going to camp out on the land I’m going to try an’ get my soul free We are stardust We are golden And we’ve got to get ourselves Back to the garden  Then can I walk beside you I have come here to lose the smog And I feel to be a cog in something turning Well maybe it is just the time of year Or maybe it’s the time of man I don’t know who l am But you know life is for learning We are stardust We are golden And we’ve got to get ourselves Back to the garden  By the time we got to woodstock We were half a million strong And everywhere there was song and celebration And I dreamed I saw the bombers Riding shotgun in the sky And they were turning into butterflies Above our nation We are stardust Billion year old carbon We are golden Caught in the devil’s bargain And we’ve got to get ourselves Back to the garden      ",train
3635857,"             Tomorrow is trash day in our neighborhood.  I went to the closet to get something to wear and looked at all the bags of clothes on the floor in the closet.  Those bags contained all of my favorite clothes, from size 16 through size 26.  Things that I can no longer wear.  Things that if I could wear would be hideously out of style.    So...why not get rid of them?  Jim wanted to look through them with me because he had some that he liked and wanted me to save them.  I did pretty good and got rid of 3/4 of them.  As I was taking them to the trash, I started trying them on.  What would possess me to do that?  The dresses I could maneuver into.  The little tanks squeezed the life out of me.  The jeans...well, let's just say that was really ugly.  It did nothing but remind me that I once could fit into those clothes (About three years ago, I was 340 pounds, lost 126 and got down to 214 pounds and gained most of that back - which is another long story).  It really depressed me to think I had let myself go...again.  What'd I do next?    Well, of course something destructive - I went and laid down naked on the bed and cursed myself and felt sorry for myself.  Jim, noticing that it got really quiet, came to the bedroom.  'You're laying there feeling sorry for yourself, thinking bad thoughts about yourself, aren't you?'  Well duh - of course I am.  I'm really good at self-loathing.  So he says, 'Get up, don't let yourself do that...yes, you gained weight and now you're fixing it.  Go blog and get it all out.'  So here I am...blogging...getting it out.  I let myself go - and I'm heading back to where I should be.  And when I get there, I'll buy new clothes instead of throwing on outdated ones.         ",train
3352958,"                  For anyone who reads this and doesn't know...Zanik and I broke up a few days ago. Its been hard no doubt. But I called him yesterday and we talked and we're good now, we discussed why we did. I think we're good friends now. SO nobody feel sorry for me or anything--I'm fine and we're good! Yesterday I went to the Twin's game against the Anaheim Angels. I had a blast! I bought a new MN twins necklace that I just adore. Of course though, the game that I go to is the one they lose of their series...8-3. But that don't matter to me. I enjoyed every moment of it. I love watching them play baseball so much! Tonight I'm going to participate in the Relay for Life. It starts in about an hour so I can't talk forever. Earlier today I went to the track at about ten AM to set up luminaree bags for the event. I helped spell out HOPE on the bleachers with bags and I broke candles apart--to all who did that as well..OW! ....they know what I mean. I got a big sunburned too...whoops. I am downloading songs right now. It's taking a long time. I have about seven now...YAY! Next week captain's practices start for Volleyball all week 9-11 o' clock. I'm kinda excited to go to that to see people and just be doing some sort of sport again. I cannot wait for hockey though. I love hockey SO much. That'll start toward the end of October though. Well that's all I'm going to write for now I think. I need to go eat before I leave and make sure I have everything! Bye! love ya guys--kikster                 ",train
3452847,"       I wanted to go out tonight, no one wanted to go out though, oh well, what a shame, yet again i do nothing. Jason has gone away today, probably best, i spoke to him briefly online last night but he was pissed off about lots of things including Laura apparatly being the top of the iceberg, they argue quite a bit, especially as it will only be 4 weeks tomorrow that they have been together, we never had that, i mean we had that blip but as he said in one of his conversations with Ami, nothing was ever bad apart from that blip...  We had fun, we had a laugh, and i feel ok now, as i know we're back on to getting along ok, i have the satisfaction of knowing him and Laura won't last lont, but that doesn't stop me pitying her but at the same time i want to spend time with her, i think its to find out about him...  I am still lonely, its been nearly 10 months, 10 months since we were together, its a long but short time, nearly a year... A year nearly passed since i properly held him close. That sucks, it really does, we were so god damn close, and had everything on our bloody side, apart from her, you bitch!!!!!! I think i want to go shopping tomorrow, spend some money if its not too hot, after all i have 133 in the bank, not so bad this time is it? I better fuck off, at least this year i'm not going to miss Jason,  i pined so much and it sucked so bad last year. Sad thing is, if we ever (not like we will) but if we ever did have the chance, i couldn't miss him like i used to straight away, hes hurt me too bad, hes cut me up, literally.  ~Lisa~          ",train
3981433,"       well...decided to go to Bands Hatch with Simon, Sarah and Dad.  all crunched up in sarahs front seat with her driving in the boiling heat we arrived at the Brands Hatch gates to be greeted by some freaky indian who couldnt speak english...once we parked the car we all got out and met Simons parents...all very nice and friendly.  after asking for directions and getting cameras and milling around for a while we all walked down to the Rally School. we had a breifing from this guy who had a baulbus stomache of about a foot infront of the rest of his chest...telling Simon about the car and basic health and safety measures.  so we go and sit on the Hill and watch him race...hes and absolute pro! zooming round the course in a lil 206...kicked some serious ass. he was even faster then the instructor! i was tasked with filming thw whole event and now i've made a remix of one of simons runs.  so we then went on to bluewater and did some shopping. I bought myself some new sunglasses seeing as my old ones broke...so now i look uber cool! - feels like saturday...     ",train
3497938,"       Blogspot only lets me log in when it wants to. I think its a conspiracy. *lol* I went shopping today. I just got home. Cool, yeah, anyways... Im probably going to watch movies and talk on the iternet all day. I have nothing better to do. Tomorrow is church. Danny, a guy that I met thru a website, talked to Mark last night. It was so sweet. He stuck up for me like no one else has. I feel so special... I cant post it b/c it is too long. Danny is sooo awesome! School orientation is Friday night. So that should be fun. I think I am going to spend the night with my mom on Thursday and Friday night. I dont want to see my aunt and uncle, who are coming down on saturday, so she is my escape route. *lol* Thats about it going on here... Myabe I will post later... if it lets me.  And I don't want to fall to pieces I just want to sit and stare at you I don't want to talk about it And I don't want a conversation I just want to cry in front of you I don't want to talk about it 'Cause I'm in love with you          ",train
2100479,"       Exercise-----------------------------Weight----Reps---Sets  Hack Squats-------------------------130-------8--------2  Single Leg Extension-----------------30--------8--------2 each  Single Leg Hamstring Curl------------70-------8--------2 each  Single Leg Press---------------------62.5-------8-------2 each  &nbsp;  The hack squats were at a lower weight.&nbsp; I racked up 140, but barely pushed out three reps.&nbsp; I think that the machine was designed differently than the last one I used.&nbsp; I really wish all these equipment designers would get together and make this stuff universal.&nbsp; Or at least put a sticker on the damned thing letting us know how much weight it is unloaded.&nbsp; Anyway, even with the rack weight at 130, it felt like I was working harder than last time.  &nbsp;  As for the glute machine, this gym did not have one, so I substituted single leg presses.&nbsp;&nbsp; &nbsp;  It hurts to walk.&nbsp; Yay.  &nbsp;  Food:  Breakfast:  coffee with one sugar and some coffeemate  Cinnamon raisin bagel  one cup 2% milk  &nbsp;  Snack:  generic (not starbucks)&nbsp;white chocolate mocha coffee  cranberry and orange scone (oh, my god...NUMMIE!!!)  &nbsp;  Lunch:  Pannera Bread- 2/3 of 1/2 turkey and artichoke sandwich  broccoli and cheese soup  iced tea  &nbsp;  Snack:  are you kidding me?  &nbsp;  Dinner:  Texas Roadhouse-bbq ribs  3-4 oz steak  1/2 cup of mashed potatoes w/cream gravy  1/2 cup of baked beans  water  2 honey rolls  &nbsp;  Chamomile tea            ",train
3632463,"                 Crys went home&nbsp;a few hours ago and it sucks that she isn't here anymore... she kept my sanity in tact and now Walter has me a bit pissed because all of a sudden his laundry is supposed to be what I revolve my life around. Fuck that. I do my own damn laundry and the only time I ever worry about someone else's is when I need to get mine in, a time in which I move their stuff to the dryer, and the stuff in the dryer to a basket. When they need to use it do they run my shit through the cycle? Of course not. They sit and bitch and moan until my clothes are out of the washer, a task which is done by me. So yeah, while I may not give a rat's ass about anyone else's clothes, at least I make a fucking effort to see to it that things are getting done. Anyway, stupid family quarrels aside, I was glad she came over, but we had a few fights while she was here. Those are starting to occur more often, and that scares me. I hate fighting with her. However, I did have a great time nonetheless. I also got some good news today, but I'm not at liberty to say what that is really. Just know that it made Crystal and I quite relieved. We've been doing straw at work lately... I'm ready to go back to hay. Straw stacks crappy and it's harder to get into the twine. I am STUFFED. First we went to McDonalds when we took Deryl to work and the girls home. Then, Manz and I went to BK and tried the Angus... hella good sandwich, but I feel like I'm going to puke from eating so much.  Anyway, I'm tired, going to sleep. Night.  Mood: More than happy that Crys is back, I missed her so much. Currently Playing: Junkie XL - Action Radius  ..:Matt:..       ",train
1401178,"           Heeeeeey! What happen to the template editor? I was going to put some new stuffs, but I guess that will have to wait.  I just found a Yahoo Groups on John Vause. Yeah, that's right. I can't believe it myself. There I was, just typing 'John Vause' on the group search, thinking 'Maybe..'. Then voila! There is a group dedicated to him. So now I'm officially  urlLink the group 's 6th or maybe 7th member. Hurrrah!!! There's a group to share my fixation.  I was going to put a link to another blog,  urlLink qHate.com . I read it once a while, the blog is about 'love and hate in Quwait'. It has a lot point of view from people who are Quwaities and live in Quwait. Right now, the reports on CNN are all about the allegation on Syria being 'helpful' to a lot of Iraqi officials. Whatever. Can people just hold that thoughts? There are a lot of other issues in Iraq than that, and more important! Humanitarian aids, please! A lot of people are suffering because of their wounds, but no humanitarian aids just yet. People are moving to slow. Get those damn aids there! You have troops all over, security is not supposed to be an hold-up for the aid. Aaaaaargh!!! I wish I could do more than this ranting. Is there any big air vessels that can carry a whole hospital? Guess not.  Oh what else? What else? Oh yeah, seems that Francesco Coco (the football/soccer player) is injured and would need a month to recover. Which means that he probably won't played again the rest of the season. Oh well, look at the bright side. I only need to watch 2 games now, Milan's and Juve's. Ah, 10.30 already. Better get going and watch that BOB vid. Let see...which episodes??         ",train
